zcr_mean,emotion
0.2633754185267857,neutral
0.14545867727987422,neutral
0.16339601391423358,neutral
0.3073621616242038,neutral
0.3287820255055147,neutral
0.32210709212662336,neutral
0.1913531037414966,neutral
0.277730570211039,neutral
0.17006184895833334,neutral
0.32822591145833335,neutral
0.24102996612762237,neutral
0.3059002246732026,neutral
0.34749041863207547,neutral
0.32611123876633985,neutral
0.33730527579066266,neutral
0.32178360376602566,neutral
0.3569846558415033,neutral
0.3289691971009036,neutral
0.18021107868975902,neutral
0.24855897484756098,neutral
0.22826867816091953,neutral
0.23669573904454022,neutral
0.20270833333333332,neutral
0.16586851462339744,neutral
0.3367886013454861,neutral
0.19851169338474026,neutral
0.1364417109929078,neutral
0.29153022080838326,neutral
0.23976658107517482,neutral
0.268557720302795,neutral
0.188035841112013,neutral
0.24229736328125,neutral
0.1930780473923841,neutral
0.28524088541666665,neutral
0.23517651827830188,neutral
0.2847799313296178,neutral
0.29020743534482757,neutral
0.3543868719362745,neutral
0.36754519440406974,neutral
0.30103173193993504,neutral
0.3222969250801282,neutral
0.24817106213872833,neutral
0.17488960597826086,neutral
0.24625752135093168,neutral
0.2580249161370056,neutral
0.2529655499646893,neutral
0.24466226708074534,neutral
0.19844148596938777,neutral
0.2900729709201389,neutral
0.15509815705128205,neutral
0.14372083875868055,neutral
0.2679825297162577,neutral
0.30652300980839414,neutral
0.3317078429383117,neutral
0.23886148031655843,neutral
0.19414588791167664,neutral
0.14597375408496732,neutral
0.29929315476190477,neutral
0.1952879323899371,neutral
0.2933333756087662,neutral
0.29946035043352603,neutral
0.31231927252435066,neutral
0.33491654829545453,neutral
0.26880691225165565,neutral
0.3653928238824503,neutral
0.22237681193524098,neutral
0.2825589467243976,neutral
0.16010648885350318,neutral
0.23764293819832402,neutral
0.22038517441860464,neutral
0.1830116928807947,neutral
0.17173828125,neutral
0.2936555989583333,neutral
0.2103217058121019,neutral
0.2070685492621528,neutral
0.3119997363880368,neutral
0.26244040096507354,neutral
0.2954466943027211,neutral
0.12769919448757763,neutral
0.3014958079268293,neutral
0.14941102969720496,neutral
0.2576756568471338,neutral
0.22654554578993055,neutral
0.3062065972222222,neutral
0.24073158822408536,neutral
0.3815727729301948,neutral
0.33379991319444446,neutral
0.41311809973802394,neutral
0.3942513020833333,neutral
0.289417355559593,neutral
0.2329868050508721,neutral
0.2673244724025974,neutral
0.255798006318306,neutral
0.24613399296016483,neutral
0.27901603349673204,neutral
0.16423177083333335,neutral
0.22547496448863635,neutral
0.1937530517578125,neutral
0.1576503537735849,neutral
0.3418920744889937,neutral
0.30647145669291337,neutral
0.35072498447847683,neutral
0.2224025974025974,neutral
0.26270759630503143,neutral
0.191672857553681,neutral
0.2750866618377483,neutral
0.205224609375,neutral
0.3028701883278146,neutral
0.24070878462357956,neutral
0.3332599315767974,neutral
0.3529793623554913,neutral
0.3497589111328125,neutral
0.3,neutral
0.3472798097067039,neutral
0.13734172952586207,neutral
0.2103668922601744,neutral
0.24504573170731708,neutral
0.23851028914304123,neutral
0.22146518244219654,neutral
0.17404894008757962,neutral
0.2432183159722222,neutral
0.13518415178571427,neutral
0.17834325583584337,neutral
0.286865234375,neutral
0.31291647518382354,neutral
0.2955738912799401,neutral
0.1807592619889937,neutral
0.3330633654565868,neutral
0.14312780688622753,neutral
0.3014948918269231,neutral
0.20057986560880828,neutral
0.26695534711826346,neutral
0.25477273753612717,neutral
0.327447509765625,neutral
0.2874209916771357,neutral
0.311327573269774,neutral
0.3299144237716763,neutral
0.24831065912356323,neutral
0.19179517169331395,neutral
0.2744795636432927,neutral
0.25090860583118557,neutral
0.307705078125,neutral
0.20264841410928144,neutral
0.1622852775621118,neutral
0.25327050125838924,neutral
0.1219914596273292,neutral
0.19750521642080746,neutral
0.3144351514570552,neutral
0.334907863451087,neutral
0.29201530140532544,neutral
0.1565477324695122,neutral
0.24390510110294117,neutral
0.15933618790064102,neutral
0.2652838291266026,neutral
0.16198590158045978,neutral
0.25303233753551135,neutral
0.27980143229166665,neutral
0.3556275884789157,neutral
0.33429108432788945,neutral
0.24596613103693182,neutral
0.33750965831043955,neutral
0.3172228107344633,neutral
0.19105436016061453,neutral
0.20378298875762196,neutral
0.24790939775485438,neutral
0.2961778283756685,neutral
0.22804061226222827,neutral
0.15156987028301888,neutral
0.24535239615091464,neutral
0.13833543730945122,neutral
0.13881865893404907,neutral
0.332716663431677,neutral
0.3195350060096154,neutral
0.29720557550465837,neutral
0.12355813419117648,neutral
0.22855135289634146,neutral
0.18036697571536145,neutral
0.24494190705128205,neutral
0.24844437028894473,neutral
0.30769182921974525,neutral
0.24736764577513967,neutral
0.315491888933121,neutral
0.3590412032132768,neutral
0.308734060704023,neutral
0.3301910223988439,neutral
0.23335705773305085,neutral
0.20453621748554912,neutral
0.29778701957614945,neutral
0.2608288180443548,neutral
0.18715630688713591,neutral
0.206981594279661,neutral
0.17740686928353658,neutral
0.14942339271496816,neutral
0.13147119728915663,neutral
0.1634359704442771,neutral
0.33260885099085363,neutral
0.3064169847328244,neutral
0.2732907160659509,neutral
0.1248622796474359,neutral
0.29094119188262196,neutral
0.1556500204248366,neutral
0.2689521985176282,neutral
0.2068422379032258,neutral
0.3008745521496815,neutral
0.273204714752907,neutral
0.3198481834739264,neutral
0.3699783867385787,neutral
0.3455127780720339,neutral
0.401142578125,happy
0.37315955528846156,happy
0.2362083013803681,happy
0.23125452711092714,happy
0.21674042630057805,happy
0.20091337316176472,happy
0.19645074503311258,happy
0.18760994412251655,happy
0.24611409505208334,happy
0.12121986237582781,happy
0.13875932835820895,happy
0.2434661865234375,happy
0.29322684151785716,happy
0.3320037841796875,happy
0.2339465082908163,happy
0.2594451904296875,happy
0.176513671875,happy
0.3131510416666667,happy
0.21383297671178345,happy
0.2358685661764706,happy
0.3620399567018072,happy
0.2943091299019608,happy
0.3089633517795139,happy
0.2870937249599359,happy
0.33329427083333335,happy
0.3486907958984375,happy
0.20588566706730768,happy
0.3239825878267974,happy
0.26517508370535714,happy
0.257533929286859,happy
0.27974283854166665,happy
0.15771156669463088,happy
0.26055708741830064,happy
0.12527018229166667,happy
0.17955304574275363,happy
0.2596473456909938,happy
0.2843141417572464,happy
0.28046997838050314,happy
0.17857191297743055,happy
0.38277871953616355,happy
0.15840737336601307,happy
0.3362585616438356,happy
0.125518798828125,happy
0.2295745849609375,happy
0.31659084413109756,happy
0.3426816799496644,happy
0.39428884086879434,happy
0.29657740846893493,happy
0.36240042892156865,happy
0.29345703125,happy
0.21575563948675497,happy
0.2676524989652318,happy
0.2635146885702055,happy
0.3412955729166667,happy
0.19003441220238096,happy
0.178330078125,happy
0.22546301354895104,happy
0.16125915100524477,happy
0.16035227531934307,happy
0.23780913700331127,happy
0.29161879595588236,happy
0.3147254995748299,happy
0.18092515733506945,happy
0.34321622670807456,happy
0.204208984375,happy
0.2786971738674497,happy
0.17259876440602837,happy
0.35469401041666665,happy
0.314971923828125,happy
0.3510386485927152,happy
0.296435546875,happy
0.3024530473923841,happy
0.396258544921875,happy
0.3751304105201863,happy
0.14357085575331127,happy
0.345496670511745,happy
0.21255212327453987,happy
0.3024492711828859,happy
0.19003441220238096,happy
0.19091796875,happy
0.31800455729166666,happy
0.16847059461805555,happy
0.20687430245535715,happy
0.26197957104037267,happy
0.29053088201992755,happy
0.26128580729166667,happy
0.2219058043204698,happy
0.2665370725235849,happy
0.15723932802287582,happy
0.2688715852649007,happy
0.13493976726398602,happy
0.26797672193877553,happy
0.34806805346385544,happy
0.36392151283112584,happy
0.2858488475177305,happy
0.3204459433229814,happy
0.35960225039308175,happy
0.259429931640625,happy
0.20050770749327956,happy
0.22042828405688622,happy
0.22391105097765363,happy
0.2439466059602649,happy
0.12422481903248588,happy
0.1412301092791411,happy
0.13275558378067484,happy
0.1830554640436747,happy
0.13570570671695403,happy
0.17738291981456045,happy
0.27194643980704697,happy
0.28932311637269936,happy
0.11536754261363637,happy
0.2458511071702454,happy
0.14878323951863354,happy
0.34296815088190186,happy
0.1753019555214724,happy
0.27864276238207547,happy
0.3096923828125,happy
0.3438076232531056,happy
0.35801478794642855,happy
0.25248092033959535,happy
0.25966610270700635,happy
0.2875270243710692,happy
0.16379266036184212,happy
0.21056336241883117,happy
0.19241497473802396,happy
0.3070377604166667,happy
0.14878827676005746,happy
0.14495596801035504,happy
0.12709418402777778,happy
0.14937849234271522,happy
0.12215428443471338,happy
0.185293186976257,happy
0.2281055939503205,happy
0.2716572447593168,happy
0.18438151041666667,happy
0.3351828835227273,happy
0.12051167461158192,happy
0.28976045496323527,happy
0.15531809737042682,happy
0.233143796202957,happy
0.3346047794117647,happy
0.30025178840361444,happy
0.279098731884058,happy
0.23813446606595093,happy
0.2905474494485294,happy
0.31470947265625,happy
0.15157723027234637,happy
0.2722919170673077,happy
0.21843699919871795,happy
0.26502257508116883,happy
0.18141612787356323,happy
0.16689511954066266,happy
0.23080483969155843,happy
0.21504391498447206,happy
0.15771484375,happy
0.2509101100221893,happy
0.2798052226027397,happy
0.27664662556475905,happy
0.17553115472560976,happy
0.31013947469325154,happy
0.15775123738354038,happy
0.2983308569785276,happy
0.12875719572368421,happy
0.2367307984983766,happy
0.31099216293238996,happy
0.34077731918238996,happy
0.28238699776785714,happy
0.24635104790419163,happy
0.336767578125,happy
0.24756736526946108,happy
0.16481551204819278,happy
0.32465011503067487,happy
0.231667862457483,happy
0.17453863681891027,happy
0.12928569747740964,happy
0.1741555606617647,happy
0.17350154728084416,happy
0.1783248546511628,happy
0.2014532026076159,happy
0.2425934547601744,happy
0.2975904676649306,happy
0.2787479376940994,happy
0.23889661815068494,happy
0.3101925733612805,happy
0.17444145388719512,happy
0.3372699783509036,happy
0.22430737445809248,happy
0.422454833984375,happy
0.3070872237042683,happy
0.302099609375,happy
0.3796142578125,happy
0.26279179921407186,happy
0.2988104762801205,sad
0.2227886153990964,sad
0.2198924529246795,sad
0.3813510006421233,sad
0.2246751717641844,sad
0.3409090909090909,sad
0.29443359375,sad
0.1583962912087912,sad
0.36021650598404253,sad
0.13531195367132867,sad
0.1664666069878472,sad
0.27877481328616355,sad
0.2504629159902597,sad
0.35011888586956524,sad
0.20443462851821192,sad
0.3355728743912338,sad
0.18241143376572327,sad
0.2611099837662338,sad
0.21012479026845637,sad
0.3346135066105769,sad
0.36643670194892475,sad
0.32197766426282054,sad
0.23670372596153846,sad
0.2621408236228814,sad
0.3448914366883117,sad
0.24619859566717792,sad
0.19227818080357142,sad
0.26136997767857145,sad
0.29075437898089174,sad
0.3108817858573718,sad
0.25994090544871795,sad
0.1933008982035928,sad
0.36736773804530204,sad
0.138076171875,sad
0.2008056640625,sad
0.20393254206730768,sad
0.28199997446895425,sad
0.2859606620592949,sad
0.12510585118006992,sad
0.28910293093152867,sad
0.12091266556291391,sad
0.3235096536624204,sad
0.23695152810534592,sad
0.286184550910596,sad
0.3548847754396985,sad
0.324615478515625,sad
0.2831095621257485,sad
0.2506160292514535,sad
0.27627664528145696,sad
0.25633249223602483,sad
0.22153700791396103,sad
0.2571341495385906,sad
0.27726722831156714,sad
0.4026920572916667,sad
0.2669238919526144,sad
0.22353769277597402,sad
0.3103342899659864,sad
0.1312838286356209,sad
0.19884535845588236,sad
0.3014138659591195,sad
0.2846450293624161,sad
0.37860889923878205,sad
0.17989578780594406,sad
0.321820525085034,sad
0.166307325487013,sad
0.32290709252450983,sad
0.23505574247262773,sad
0.28833984375,sad
0.33903364701704547,sad
0.3211539406446541,sad
0.36468268060064934,sad
0.2830084507761438,sad
0.3454054741010274,sad
0.2731798792177914,sad
0.21421504799836602,sad
0.359501953125,sad
0.2123382568359375,sad
0.2884300283137584,sad
0.2665810956212575,sad
0.14656575520833334,sad
0.344015731292517,sad
0.1423488709984756,sad
0.21601365876677853,sad
0.297953023538961,sad
0.3197740528681507,sad
0.3549038756127451,sad
0.13124732448630136,sad
0.21430373033940397,sad
0.1565223106971154,sad
0.26115893710191085,sad
0.20139912539308177,sad
0.3260213773544521,sad
0.3568879850618132,sad
0.29830322265625,sad
0.28081699587264153,sad
0.2583802004894578,sad
0.32551388624237804,sad
0.2695494468167702,sad
0.24190591449386503,sad
0.27693838443396224,sad
0.22780713848039216,sad
0.2697941706730769,sad
0.20798483455882352,sad
0.14603503642638035,sad
0.24574046415441175,sad
0.13426764279801323,sad
0.2132805718315972,sad
0.13571002526197604,sad
0.24125501844618055,sad
0.4246409524700599,sad
0.1405592032358156,sad
0.2618461277173913,sad
0.09493845813679246,sad
0.3056819264481707,sad
0.16116385928468208,sad
0.33909485237730064,sad
0.3288981119791667,sad
0.3199000388198758,sad
0.2776330035665761,sad
0.35655581825657895,sad
0.3179412841796875,sad
0.2929477808665644,sad
0.17626070689006024,sad
0.3775432563266871,sad
0.24347573138297873,sad
0.2765161546610169,sad
0.2383430205195783,sad
0.13932387408088234,sad
0.2725880639792899,sad
0.1397847757711039,sad
0.10440767728365384,sad
0.25740509969325154,sad
0.2723789881993007,sad
0.3077584512578616,sad
0.14955024978741496,sad
0.22033095941310976,sad
0.127423095703125,sad
0.30638177710843373,sad
0.2133453369140625,sad
0.3156351391734973,sad
0.30880073879076086,sad
0.32270103503184716,sad
0.3502035796957672,sad
0.2774057146256345,sad
0.3244522758152174,sad
0.2680419921875,sad
0.10588216145833333,sad
0.3120446702453988,sad
0.21731286015070922,sad
0.31501256281407036,sad
0.19137825935509553,sad
0.16201724646226415,sad
0.28227943371815284,sad
0.14681603773584906,sad
0.2412142818921233,sad
0.2598043302210366,sad
0.23328374056208054,sad
0.3458873820754717,sad
0.244348064746732,sad
0.35634882578592814,sad
0.13576409755608973,sad
0.3069188634776536,sad
0.15603077168367346,sad
0.3399092511432927,sad
0.3181656547214674,sad
0.35522006017080743,sad
0.32300666360294117,sad
0.26951783567994503,sad
0.3668296292701863,sad
0.2593264789701258,sad
0.12330322265625,sad
0.2771011071702454,sad
0.2977294921875,sad
0.2842694863505747,sad
0.26653685052710846,sad
0.120721435546875,sad
0.2724112322230539,sad
0.1548707640016234,sad
0.18104722764756945,sad
0.2264192318488024,sad
0.2710314764492754,sad
0.3247330343934911,sad
0.14490483431208054,sad
0.35397964382763975,sad
0.17211596996753248,sad
0.3313488328313253,sad
0.08587077833850931,sad
0.2836601789607558,sad
0.3053176283170391,sad
0.34768566453313254,sad
0.2295874618902439,sad
0.2666257348391089,sad
0.33357211358532934,angry
0.24821270636792453,angry
0.2368135838150289,angry
0.2595916748046875,angry
0.23961452095808383,angry
0.29567077262269936,angry
0.13847430455202311,angry
0.167364501953125,angry
0.31458312195616883,angry
0.16432253143491124,angry
0.15126389723557693,angry
0.2628731105638587,angry
0.28571334941275167,angry
0.3335774739583333,angry
0.19554264530254778,angry
0.22632119821947674,angry
0.20491536458333334,angry
0.3023616632766272,angry
0.20525786042944785,angry
0.2745396205357143,angry
0.2899763224511173,angry
0.3273834228515625,angry
0.35589898382867136,angry
0.21694032485875706,angry
0.3285070082720588,angry
0.3077707350628931,angry
0.193359375,angry
0.263095953525641,angry
0.21700231040396342,angry
0.21193677325581395,angry
0.18566610646802326,angry
0.13535093649839744,angry
0.13508586140422077,angry
0.16119490606936415,angry
0.189921875,angry
0.2198429551235465,angry
0.282366983251634,angry
0.2885345458984375,angry
0.17004081530448717,angry
0.3306256773843931,angry
0.1695404052734375,angry
0.32049696180555554,angry
0.188140869140625,angry
0.2448927600931677,angry
0.31437974169075145,angry
0.33974063470496896,angry
0.2510687554632867,angry
0.26577360733695654,angry
0.3855675703642384,angry
0.2757261311349693,angry
0.20693002096036586,angry
0.28796875,angry
0.2171658602627841,angry
0.28536819625686816,angry
0.17296163746387283,angry
0.14685776654411764,angry
0.22762094817546583,angry
0.1333945753884181,angry
0.193896484375,angry
0.3260839237189441,angry
0.3007342998798077,angry
0.3048057793090062,angry
0.1872314453125,angry
0.2745787490754438,angry
0.1790771484375,angry
0.365132913961039,angry
0.27356383850524474,angry
0.3539455581761006,angry
0.2691705877130682,angry
0.3284290793413174,angry
0.34378809286347517,angry
0.2836514838836478,angry
0.33392978454968947,angry
0.2765428496570122,angry
0.18951195406626506,angry
0.3645671583850932,angry
0.22429841694078947,angry
0.3062592455621302,angry
0.19227555997109827,angry
0.15313324370941558,angry
0.2588018280228758,angry
0.16541004713687152,angry
0.19466348020186336,angry
0.28844873865223464,angry
0.3102692904537671,angry
0.3267266087278107,angry
0.22258923100490197,angry
0.2901401858357988,angry
0.20332286560457516,angry
0.2957211634156051,angry
0.17283253855519481,angry
0.32018149771341464,angry
0.3047305836397059,angry
0.3010590651939655,angry
0.3826565212673611,angry
0.24598106971153846,angry
0.2711809233757062,angry
0.22390440088757396,angry
0.15163188733552632,angry
0.1965526744631902,angry
0.2448414912840136,angry
0.2629049699858757,angry
0.0879062750400641,angry
0.15139841478924418,angry
0.11842904439786585,angry
0.13218044704861112,angry
0.18930951286764705,angry
0.16099596934713375,angry
0.2148283952437107,angry
0.2513931937839674,angry
0.33824486825980393,angry
0.23590513717296513,angry
0.1627981425910596,angry
0.448468017578125,angry
0.27866949037063954,angry
0.29053279940642457,angry
0.24421296296296297,angry
0.3174032793787425,angry
0.3426306069302721,angry
0.2347521908068783,angry
0.2444738963293651,angry
0.2605192151372832,angry
0.14859426398026315,angry
0.2335417056511976,angry
0.18205281047077923,angry
0.2273190676510989,angry
0.10457121567919075,angry
0.1452442005368098,angry
0.16616240893404907,angry
0.11804515463082901,angry
0.15706758720930233,angry
0.17552943199685533,angry
0.1654105808423913,angry
0.260336578207672,angry
0.23695591517857142,angry
0.2554954386645963,angry
0.19402659161490685,angry
0.3541536857745399,angry
0.18905212107487923,angry
0.3247625177556818,angry
0.2634492389896373,angry
0.2995533237795858,angry
0.3142123752170139,angry
0.24176638971560846,angry
0.26423107978351956,angry
0.2966858968569364,angry
0.15564431779371585,angry
0.3530517578125,angry
0.25109474522292996,angry
0.25270843505859375,angry
0.16022978633283133,angry
0.1724571814903846,angry
0.14468109292328044,angry
0.2001894648203593,angry
0.11923253676470588,angry
0.28347108422256095,angry
0.26136046570616883,angry
0.29301215277777776,angry
0.1812109375,angry
0.27104075362042684,angry
0.18054276970541402,angry
0.4002582596009036,angry
0.22294086313502673,angry
0.2924085115131579,angry
0.2954129149011299,angry
0.3071048924180328,angry
0.27426409040178573,angry
0.3043701171875,angry
0.2377192179361979,angry
0.28520705382947975,angry
0.18404427754510308,angry
0.3093055817018072,angry
0.2379453622611465,angry
0.22675983646373057,angry
0.1322354403409091,angry
0.16519456608280256,angry
0.13764421329941862,angry
0.18490583537011174,angry
0.15853863113496933,angry
0.18460855139307228,angry
0.24186197916666666,angry
0.3456594366776316,angry
0.20782314202724358,angry
0.28474564985795453,angry
0.18580887957317074,angry
0.3912627006489071,angry
0.28369140625,angry
0.38952716503267976,angry
0.30596823770491804,angry
0.3103778545673077,angry
0.3595047530594406,angry
0.2609153053977273,angry
0.2963467963836478,fear
0.23716162420382167,fear
0.28360648777173914,fear
0.25418624344405594,fear
0.2578878963694853,fear
0.32744389430732485,fear
0.08879836933724833,fear
0.16532578579215115,fear
0.2881251425638686,fear
0.12829174638605442,fear
0.17670572916666666,fear
0.16453749468537415,fear
0.32626881318933826,fear
0.284109455265411,fear
0.13227982954545456,fear
0.2567535400390625,fear
0.09083333333333334,fear
0.30602781564597314,fear
0.228466796875,fear
0.31467642435213417,fear
0.28830397503930816,fear
0.3221292867288961,fear
0.3116872902684564,fear
0.2668084613347458,fear
0.38163378284235666,fear
0.2363584530279503,fear
0.1954742799322289,fear
0.2550258091517857,fear
0.2914069188784247,fear
0.2911499842701342,fear
0.21113475269039736,fear
0.11038227201257862,fear
0.33766965100364965,fear
0.13578316215034966,fear
0.19373124482615894,fear
0.19930929221854304,fear
0.2592131900091241,fear
0.3178964590097403,fear
0.1603064903846154,fear
0.2100417787665563,fear
0.09427385140728477,fear
0.33349941539115646,fear
0.2072576055463576,fear
0.3491908482142857,fear
0.33845978719325154,fear
0.3094889322916667,fear
0.400146484375,fear
0.20759998668323865,fear
0.3018528471057047,fear
0.28886595911949686,fear
0.2858644194950331,fear
0.244404296875,fear
0.24058981502757354,fear
0.2741604099025974,fear
0.2286827548238255,fear
0.161872723351227,fear
0.21522432215073528,fear
0.13117532169117646,fear
0.2134537522810219,fear
0.2706884096746575,fear
0.2976711107336957,fear
0.4398276969178082,fear
0.19754612699468085,fear
0.36225803642515925,fear
0.06598179636437909,fear
0.263759765625,fear
0.2619643884202454,fear
0.32155618106617645,fear
0.3570045648619186,fear
0.320690227004717,fear
0.42159495634191174,fear
0.27388556985294116,fear
0.3351593017578125,fear
0.3251437548524845,fear
0.2645104449728261,fear
0.23552408854166668,fear
0.2606467340225564,fear
0.3170626810844371,fear
0.3320847602739726,fear
0.17932512775157233,fear
0.32501938763786764,fear
0.12439374475671142,fear
0.21738776607789856,fear
0.22341343976449277,fear
0.2470738002232143,fear
0.3560740849743151,fear
0.19041944383741258,fear
0.2232998934659091,fear
0.10693670382165606,fear
0.2554654947916667,fear
0.2144544015522876,fear
0.280935861013986,fear
0.3749417391690341,fear
0.35111889808006536,fear
0.29733777402052236,fear
0.2968693551300578,fear
0.17730260778356483,fear
0.2734523866234756,fear
0.09740015843531469,fear
0.23512752757352942,fear
0.14595075334821428,fear
0.21370546377388536,fear
0.20830326930732485,fear
0.15904058412063954,fear
0.10846819196428571,fear
0.17465593956953643,fear
0.17608200294384058,fear
0.16865416343167702,fear
0.3372317797517123,fear
0.2661935466609589,fear
0.1163058810763889,fear
0.23085391595496896,fear
0.1085693359375,fear
0.37804190120341613,fear
0.2023484563253012,fear
0.22343803364071038,fear
0.29845907521802323,fear
0.2527648133116883,fear
0.29658964082792205,fear
0.22512118787650603,fear
0.16128490010245902,fear
0.28496342555732485,fear
0.1362015763683432,fear
0.24632958652210885,fear
0.15918602881493507,fear
0.21559495192307693,fear
0.17627604166666666,fear
0.14418743065828402,fear
0.3232179465868794,fear
0.1595184326171875,fear
0.15517082767210144,fear
0.132122802734375,fear
0.23278895168439717,fear
0.2771743463010204,fear
0.14548177083333333,fear
0.2593410326086957,fear
0.11997161296583851,fear
0.296337890625,fear
0.2532267898478836,fear
0.23521864149305555,fear
0.2850444747740964,fear
0.34947937804383117,fear
0.23470270553691275,fear
0.3301363858309659,fear
0.17932980559593023,fear
0.2746394230769231,fear
0.1154768083479021,fear
0.21903170072115385,fear
0.13380998883928572,fear
0.2428334869953416,fear
0.2123857355442177,fear
0.18682751684131738,fear
0.24310128348214285,fear
0.1441918349847561,fear
0.17955533364661655,fear
0.2195703125,fear
0.28627185947847683,fear
0.29393561154801323,fear
0.1344378745719178,fear
0.2507627399918301,fear
0.11096882370283019,fear
0.3234327362804878,fear
0.17535638189935066,fear
0.38090030875748504,fear
0.3271514330904908,fear
0.3381547268081761,fear
0.33525897930194803,fear
0.22079076522435898,fear
0.17290645802514792,fear
0.3053886217948718,fear
0.15196688863255034,fear
0.35958426339285715,fear
0.17031177122201493,fear
0.23981584821428573,fear
0.2490913441639073,fear
0.14048713235294116,fear
0.130126953125,fear
0.12342989801646706,fear
0.1543291877297794,fear
0.15061787539308177,fear
0.28214164402173914,fear
0.272138671875,fear
0.21987207677980133,fear
0.2848134830298013,fear
0.1378394437123494,fear
0.3658328172637195,fear
0.12260910560344827,fear
0.24780128975591717,fear
0.35367112858280253,fear
0.3198398687900641,fear
0.14014948427287582,fear
0.2411550498870482,fear
0.2673705323727545,disgust
0.20826884335691823,disgust
0.22744645743534483,disgust
0.21083637666420119,disgust
0.2390175885695187,disgust
0.2517073675496689,disgust
0.23737808925653595,disgust
0.16910422059911243,disgust
0.29832655718537415,disgust
0.141607666015625,disgust
0.203901950668239,disgust
0.22203452542701863,disgust
0.27251479204963236,disgust
0.3437290308665644,disgust
0.19385068905279504,disgust
0.22416303201687116,disgust
0.1879382765436747,disgust
0.31682102654569894,disgust
0.19921612483198925,disgust
0.2450937967814371,disgust
0.36139064881859756,disgust
0.333111572265625,disgust
0.3089647169237013,disgust
0.16705519153225806,disgust
0.3195555196005917,disgust
0.21789473029458598,disgust
0.2865359284156977,disgust
0.26959481323964496,disgust
0.2534372793079096,disgust
0.24379564368206522,disgust
0.33832393418874174,disgust
0.1530715654481132,disgust
0.33722449296357615,disgust
0.11283052884615384,disgust
0.1937568860176282,disgust
0.184918212890625,disgust
0.3407953638229927,disgust
0.320191207205414,disgust
0.20219819864649682,disgust
0.2138095642468944,disgust
0.168328857421875,disgust
0.27363447709517047,disgust
0.21692303379186603,disgust
0.2601234957298137,disgust
0.3332575017755682,disgust
0.32132373335798814,disgust
0.381883497362013,disgust
0.3005577992584746,disgust
0.31774107803254437,disgust
0.22341352451347304,disgust
0.2346347906650641,disgust
0.3507117523006135,disgust
0.25371556028106507,disgust
0.31752535423136646,disgust
0.2771930054530201,disgust
0.1972598805147059,disgust
0.3833235677083333,disgust
0.13350545003742514,disgust
0.22112955729166667,disgust
0.2882643479567308,disgust
0.3327273105053192,disgust
0.33119722923136646,disgust
0.17759311124213836,disgust
0.235263671875,disgust
0.1916408786525974,disgust
0.3498826896619497,disgust
0.22138943142361112,disgust
0.2855481190286624,disgust
0.35401323646496813,disgust
0.34583114996189024,disgust
0.3971875,disgust
0.31538452854046245,disgust
0.384033203125,disgust
0.25980680534638556,disgust
0.26445971529907975,disgust
0.34208567549542684,disgust
0.27347389363354035,disgust
0.2239889705882353,disgust
0.19266046262254902,disgust
0.1972391519201807,disgust
0.25415205144557823,disgust
0.17573348335597827,disgust
0.21841526631289307,disgust
0.2967742919921875,disgust
0.33882882254464286,disgust
0.3199080952837423,disgust
0.16452581232244318,disgust
0.2823977780032468,disgust
0.1713058774834437,disgust
0.2501808449074074,disgust
