tonnetz_1,tonnetz_2,tonnetz_3,tonnetz_4,tonnetz_5,tonnetz_6,emotion
-0.027043666383830076,0.030682476114490546,0.03238380692565796,-0.002597371454505518,0.006699392511347085,0.00310632618889495,female_neutral
0.0038321231943776253,0.013773831354970808,-0.02048984390618387,-0.11233613375039338,-0.0010219579353937908,0.002039918058380637,male_neutral
0.012257427269157701,0.02725440253383996,-0.06716694971959172,0.06209142595718138,-0.015625904048596834,-0.011232651315137296,female_neutral
-0.005199155266322758,-0.04027458169093835,-0.01140200836403764,0.024576189479847712,-0.0038375537843867175,0.01103732646634131,male_neutral
-0.037708042295863935,0.01868796028762132,0.01371168018905568,-0.08240506411722961,-0.018186139699513364,-0.012107687570208362,female_neutral
-0.023993030858589327,0.047562410218162696,-0.06866383534550934,-0.08778838861697177,0.018777003890108633,-0.00246245743764206,male_neutral
-0.1168889651700364,0.06762702439844408,0.027470689567346655,-0.09302482790999182,0.024744318621239297,0.01583957832062194,female_neutral
-0.019012074552481186,0.011427341578136558,-0.039728576961001655,-0.0510665359303508,0.0006180036828373798,-0.001944453994653737,male_neutral
0.01384812049956829,0.04205299717314582,0.05782687440837908,-0.06353335477761017,0.01504348619535657,-0.026573903553233,female_neutral
-0.00037678333576152357,0.05421005963865401,0.025335596311082,-0.02151282278571273,-0.00560078244714109,-0.005461449582046467,male_neutral
0.003358395005147157,0.020592108077627395,0.044085041056695216,0.051905724261354064,0.02605647553966863,-0.001914888229228038,female_neutral
0.002280759237670448,-0.020451944430180585,-0.0509216888711798,-0.015382683019083111,0.01404137456103519,0.01622547670669759,male_neutral
-0.04193375385613043,0.043300480313326964,0.0032769487278096238,-0.056482039868070405,0.02306514009911996,-0.025141724291221777,female_neutral
-0.009157285514488482,0.02965245873506579,-0.09970215053640702,-0.023204952988762524,0.02133431054732454,-0.0014953592712139926,male_neutral
-0.0004591704487342364,0.03195611705042128,0.0073981357126775595,-0.05929931398796918,0.002257272550181399,0.0016139447090397331,female_neutral
-0.036860934121867285,0.016635649593411208,-0.043425982240530986,-0.036375670535292316,0.008356331640287071,0.014363207715622965,male_neutral
0.011427462889009494,0.05155206835623963,-0.051577552774337954,0.022052664325869116,-0.02217542490226486,-0.01699652650175441,female_neutral
-0.004234870485172063,0.026402773273513206,-0.012766126266031626,0.026220164606408598,-0.020563678986692334,0.025016179305997595,male_neutral
0.010707094464352392,0.009493913520669245,-0.002900052686403041,0.010852636644310512,-0.0008930009703762978,-0.009153422498867008,female_neutral
-0.019875315308510878,0.02931869144254718,-0.009067862119835748,-0.06070455727254824,-0.008107087807065802,-0.005331763766715934,male_neutral
0.009752670702987394,0.013712719871728321,0.021185411339273267,0.05415006937609,0.0075683913857890195,-0.027202430687053202,female_neutral
-0.03233199888551581,0.009234309425174496,0.008151252993496151,0.03504383361412772,0.014782143433836593,-0.001802305910176444,male_neutral
-0.012739763343536756,0.011882484896584153,0.004198279478955344,0.06065606956555868,-4.6229917406101404e-05,0.012558160239115075,female_neutral
-0.029248375015743688,0.00935539670146923,0.008024074511862994,0.00307991173943451,0.009819778895557909,0.024897362931073357,male_neutral
-0.04247305042732719,0.040888394561882764,0.026785199408745384,-0.05106023059615964,-0.0012377880168588857,-0.010426820074944667,female_neutral
-0.005009684126369954,-0.005569390953191014,-0.011192369761687441,-0.03039507800571675,-0.008559730695816595,0.01174205049340214,male_neutral
0.0014541186970684085,0.022528370719463113,0.0062280233391231515,0.046382751905871614,-0.022941608015869117,-0.013366771974154897,female_neutral
-0.00995736271055426,-0.034198526926429156,0.0007867295794261185,-0.03764215999209322,0.00948302331993342,0.0030056662446278993,male_neutral
-0.00012498367056714105,0.027743776100387103,-0.05419972385716414,-0.0018358777633697705,0.007279955592684793,-0.0017348183540888888,female_neutral
-0.033248023457068655,-0.016134678532427036,-0.017483779613274734,-0.024759515981939206,0.009766408261322903,0.013391072061344916,male_neutral
-0.09662349984990364,0.030240399034047863,-0.005000180738041802,0.01832469749328894,0.0004528192694533951,0.006799313703135366,female_neutral
-0.020548384541812455,0.011037668314862364,0.0019107194968490408,-0.04964496081653342,-0.007428639207794584,-0.005343512521116414,male_neutral
-0.024077290885473536,0.028243246426397053,-0.05161463010238979,-0.01566316304825294,0.013816688245102255,-0.01770322408843537,female_neutral
-0.02161803345044788,0.020439664677829594,-0.041997427348221074,-0.12599819283808694,-0.013611435559836663,-0.008992378253403054,male_neutral
-0.02065757015944949,0.027964046151083728,-0.09773644555109359,0.012902460337585384,0.0016972300025733418,0.013086562671856442,female_neutral
-0.00703786182763922,0.010404673360268358,-0.0446280640575832,-0.02731989277203398,0.0031133236837400454,0.01304422360893421,male_neutral
-0.07578558433968795,0.05408064660879533,-0.0035253191985296834,-0.11897661853538839,0.031845479217036565,0.002816771456159131,female_neutral
-0.016349973910638867,0.04348934064766008,-0.03773528421528365,-0.08688746059267284,0.008259519830071843,-0.0010374129555928222,male_neutral
-0.03438492776148837,0.06477392421915351,-0.04221394169970976,-0.0010775817343253822,-0.00021391405261206021,0.009191445011601518,female_neutral
-0.03069966835919568,-0.036807879044432584,-0.01872009305583539,-0.03986155753672202,0.0045574901342339495,0.017054068143649407,male_neutral
-0.03957260614199426,0.010656437403788842,0.07476634031698708,0.009501371106298251,-0.014461651878240299,-2.1902309192127926e-05,female_neutral
-0.02595731699673105,0.006541643309587241,0.013876156493152056,-0.027280069146745856,-0.01629659952691873,-0.006934012745703427,male_neutral
0.01743833946827804,0.07297519270735547,-0.059850475921702236,0.05587476882622238,-0.008675230464912339,0.031141118426164238,female_neutral
-0.03906720361160889,-0.0025357575688070297,-0.035277858765013784,-0.07513541659924436,0.008167877735225808,-0.004680268177156357,male_neutral
-0.049645669348418305,0.03329142155071828,0.029705145964591468,-0.011934136057730511,0.009724394823874147,-0.008300918204359858,female_neutral
-0.03708672443454106,-0.009885896627309322,-0.03626993651420883,0.026392079013791078,0.021044100134217057,-0.0020259345780409992,male_neutral
-0.02084253703503479,0.03028505270182714,0.004131224197594574,-0.03537503681336811,-0.014732465389343734,-0.012705752456900712,female_neutral
-0.05075406428285494,0.018956039737411955,0.011561995123718945,-0.04049028667008808,0.010340707498197975,0.009325971936685247,male_neutral
-0.03649579547913906,0.035989952281601637,-0.04271172492051262,-0.05612114446303847,0.006471406117948835,-0.007947568104191772,female_neutral
-0.06320365509898956,0.01463962463946066,0.039205242644001034,-0.027835235016797907,0.0018703447993926685,0.021681212176257413,male_neutral
0.003702737332341083,0.001163431144353722,-0.042985395926639386,0.023970205094787245,-0.02972250199083678,-0.002294068241577693,female_neutral
-0.003052314680623362,0.0027646708905237796,-0.0012457566886880996,0.013555384139094588,0.013195143669226039,0.020939603794404748,male_neutral
-0.034480449261506875,0.03635479816205093,-0.01847865336124851,-0.08634271124527781,0.01039910340351341,-0.012387001273530696,female_neutral
-0.018247995572142343,0.007526562128408005,-0.08752587247119856,0.06312238393308955,0.010844308046918891,0.002796591738798821,male_neutral
-0.13694455280779358,0.04771664475255371,0.034090543908879084,-0.05947436824282464,0.025496455289922778,0.032945009777329545,female_neutral
0.005474482383082904,-0.015210703091819752,0.0010168811637215514,-0.00811358653989326,0.007006211196574651,-0.0011504262082253673,male_neutral
0.022931907834852303,0.005468668966411549,-0.025380280860227863,0.025474317797013774,-0.00012466137961039905,-0.02091093196067954,female_neutral
-0.01945973947140274,0.007508949304101257,-0.05932018771961407,-0.07106771470428856,0.008814303692018322,0.005832649457609129,male_neutral
-0.04283102497876288,0.024433945745467266,-0.01611840032632435,0.009318097315651596,-0.005097782591390139,-0.009793729357977133,female_neutral
-0.013136446649368742,-0.01707726473487256,-0.0557719636929492,-0.0149381257167439,0.0030099651184842826,0.011583953775007741,male_neutral
-0.021449928769091773,0.02546019854471899,-0.026442909215702474,0.0013394029414860373,0.012582446231631966,-0.01490783415119669,female_neutral
-0.05955789544113527,0.004094407630596754,-0.0007002022102828456,-0.006300305285549701,0.014988956041461329,0.0123514976748993,male_neutral
-0.011441280149712725,0.02065298567482873,-0.04430824648588933,0.019287701872343802,-0.008667135330797953,0.028726579311369852,female_neutral
-0.07161692990866762,0.010610593329664152,-0.09575423175766157,-0.07234371801484073,0.021375314330344817,0.00900023934314254,male_neutral
-0.008717997747378912,0.03155274753205634,-0.06869681158811564,-0.0477589982114678,-0.013557643397258824,-0.008566978077926992,female_neutral
-0.018316402067778136,-0.008755233740753559,0.002647159329705087,0.03262821779015534,0.0023646190219683955,-0.006576632450695214,male_neutral
0.008249921026176613,0.0500084477040289,0.0024643833791069877,0.07216329965880688,-0.003761624682136312,0.02253462893345553,female_neutral
0.004015793892967982,0.013517696340627314,-0.0044904982401197426,-0.035215333206714425,0.007305968608814994,-0.017225915991255697,male_neutral
-0.015366427342957874,0.025265507040096502,0.04003029314244213,0.018788284161380037,0.018651068285534377,-0.029357371583730973,female_neutral
0.003941015593060588,0.017204030539542062,-0.03754536627998814,-0.019476365367882408,0.0025839998679089825,-0.01766776054153321,male_neutral
-0.06415165689793327,0.01465683515346802,-0.0046055521960678,-0.03925868509524702,0.014936089081010864,-0.029041916539599054,female_neutral
-0.07791763197379342,0.02043177170397235,0.007522614260416916,-0.10884115318711637,0.02520890164183891,0.010315041137012202,male_neutral
-0.0672056492555524,0.04977205644909351,-0.012571567403696277,0.007319626617632982,0.0012970941775885146,0.01017964315995216,female_neutral
-0.007194989747581534,0.005832113080918692,0.036956230085342975,-0.06425987744393478,-0.01453698141810887,0.004606955173140847,male_neutral
0.008888566782928263,0.009994374495293166,-0.019026412777942203,0.02573879382766077,0.008587764236583842,0.0102766900791602,female_neutral
-0.05197701976575708,0.042816645400210074,0.007916418867465318,-0.038412176301128045,0.03095308882362424,-0.006369795132364393,male_neutral
-0.030270076741317268,0.010529497790195786,0.02661171655163218,-0.062197183310435326,0.01768859651687989,-0.01829662073236494,female_neutral
-0.027757256454726747,-0.0046809983877562356,-0.062019317925113684,-0.02685703243774639,0.002648934339550464,0.003993721668139985,male_neutral
-0.0722146144386282,0.0679059034343504,0.08007274780659396,-0.042396751671930535,0.017913384079029017,0.022028419709235476,female_neutral
0.007946466314144248,0.000462267924605828,-0.06912703554149004,-0.03181951732847877,-0.0029765119200426656,-0.022255500144036537,male_neutral
-0.017389936901685468,0.032231833270686266,-0.006842024143396463,-0.0679228814826141,0.0065186152590278705,0.0005224594806405555,female_neutral
-0.04874234765768426,0.02176870874557891,0.06501618922909501,-0.05496960574706455,-0.015529281118279224,0.04291288842407665,male_neutral
0.004187081263318091,0.02904860656214818,0.03144315268059254,0.006434020640830891,0.02901408314532355,-0.012356321876272001,female_neutral
-0.015114906363872194,0.012261793137072043,0.023377330937692776,-0.019578281988300125,-0.0007323278452332003,0.001732580417827296,male_neutral
0.09141916679692173,0.03880795627001912,0.08040257277825505,0.06726239494345194,0.03936402508599638,-0.04427296766912436,female_neutral
-0.034738708655557234,-0.005978454323402095,-0.03132387667950004,-0.008222194253676025,0.01601432135282395,0.020383853482346594,male_neutral
-0.022293324543909938,0.04139082862759628,-0.08101784071253483,0.043459471837675775,-0.018895233612262065,0.006884580647509999,female_neutral
-0.025249160309821418,0.01422085651776885,-0.05313810012034396,-0.029164297984613324,0.009732944542460835,0.0005222868271976691,male_neutral
-0.038829220359557465,0.007274830205496325,-0.042064188646033056,-0.010229172440749197,-0.011291584524947303,0.024659278096225562,female_neutral
-0.023806944789033738,0.003237211377411967,-0.062381409270608215,-0.10170274580545423,-0.00018566902716993304,0.03211735324643936,male_neutral
0.016872565793574816,0.022901893040154365,0.013916768445673668,-0.0066163307171910974,-0.0010283954441024227,-0.004582409396845376,female_neutral
-0.02609952210906744,-0.046657343074441235,-0.07794208418931785,-0.09085435963832955,0.006886067121632906,0.02758746431147717,male_neutral
-0.028431323591548582,0.06799426444430508,0.0863821893833654,-0.027200495644686115,0.011455682858853017,0.006628809685760044,female_neutral
-0.016063515925680952,0.025350293246694956,-0.012209884112641234,-0.0342028260720402,0.014069190133527169,0.010324036250116976,male_neutral
-0.025945245381002055,0.03440657938710874,0.03337653764217705,0.10661225654358547,0.00304563869513238,0.011289673154294503,female_neutral
-0.039652960865985534,-0.016956796246125647,0.019549792957596564,-0.06098476011780016,0.012621565211779673,0.03350187561160629,male_neutral
-0.08267908076299678,0.0319089281212037,-0.05481557592073425,-0.04907411316216542,0.016195951471079273,0.007491219337370841,female_neutral
0.026283047546269218,-0.0436509795217761,0.029650652043499908,-0.07079726677027127,-0.0016774614464051699,0.009703694012260207,male_neutral
-0.057524326389910646,-0.021485640203532243,0.035133081927438616,0.060128349879161935,-0.023636473956257183,0.0050681672681539575,female_neutral
0.0018219213285835204,0.016073425527477786,-0.04714769554844577,-0.030342236117690134,0.01982740742743227,0.017409992026915053,male_neutral
-0.02908966848694345,0.028031598615924674,0.030463636858243354,-0.037965758392805395,-0.011870282213103503,-0.027204999589518455,female_neutral
0.004215723323446056,0.003624216626855196,-0.0539296747044667,-0.015758771441368086,0.0026790128536471254,-0.0015996126710115623,male_neutral
-0.07957316408382148,0.025804682350927928,0.04828029979980736,-0.0308983729533797,0.013747884778498445,0.0221712684158775,female_neutral
0.0048303972809800675,0.01941913155100479,-0.01256002140597466,-0.020330608914645543,-0.00115890380785548,-0.009854438355394816,male_neutral
-0.0010189671021483642,0.006706614914891855,-0.02571790820378982,-0.012966603726099521,0.010724531884072337,-0.0079378506794541,female_neutral
-0.06341241328100687,-0.008821864165952736,0.0411339242445726,-0.07332777960922221,0.016782084495274345,0.03157891216911023,male_neutral
-0.010677992241752612,-0.03995889130381848,0.04603201046449191,-0.04011348903108158,0.03311702972485584,0.012323074141454171,female_neutral
-0.033434954058442296,-0.032561344862182796,-0.028007327350819525,-0.008643869565325188,0.0017183567912604318,0.011450293646959729,male_neutral
-0.0025320483798083834,-0.01626507444539008,0.03349761758555635,-0.046330538649918436,-0.0005159274404842433,0.0063694747727809685,female_neutral
-0.06800167021604885,0.0056863207519513214,-0.047495296244412684,-0.029288013057033005,0.022403974567105002,0.01821649279063151,male_neutral
0.014209101310978835,0.02776997773869195,-0.024357771262342124,0.001062696391700789,-0.026677714131781688,0.017790404261127084,female_neutral
-0.07867068992254693,0.05073608324893456,-0.05936885146558845,-0.1840470186238324,0.048355440755529555,-0.01633206130838544,male_neutral
0.019468083682842443,0.01489839737062842,-0.025783574537490972,0.03829467196628643,-0.011671560035641923,0.0040510840244678895,female_neutral
0.014902876645719128,0.04739199805741936,-0.10336014850713003,-0.1398137072101237,0.0030654949275472575,0.002432537933244739,male_neutral
0.031847032863067705,0.03091298955845309,0.0399284350477267,-0.003493407206026472,0.024391256388408087,-0.0023547711413797307,female_neutral
-0.00241256886430869,-0.030516341940854615,-0.02964592750550862,-0.08474227101814544,0.010590002644344005,0.01640663281989666,male_neutral
-0.02865822978341334,0.01987005236997903,0.07052152108387125,0.011869704903367109,0.030534919195776503,0.01105943747862153,female_neutral
0.0006616386442547144,0.040291781711717586,-0.07701989413234198,-0.0472105367009226,-0.01546756032269804,0.009061920080524125,male_neutral
-0.03801489203503094,0.018873605477238396,-0.01782450147573318,0.013253305793107979,-0.0012432733411809156,-0.0020815104647400064,female_neutral
-0.038779692205220664,0.010579870325527218,-0.04892067813758972,-0.059710183630961255,0.005236714092092554,0.010660833488770572,male_neutral
-0.03839620612789635,0.06649711668441503,-0.0624680919048844,-0.047483368597588844,0.017951259021760042,-0.009536294883420959,female_neutral
-0.021262694598269793,0.01191049401683742,-0.019960090950028365,-0.01421607816333209,0.0019465358303320758,-0.007183075011966467,male_neutral
-0.03301604817185746,-0.0030111625030354535,-0.025353794414932844,0.07267034108015816,-0.009684403478982768,0.008002778826741648,female_neutral
-0.020006214191452723,0.024692552548299915,0.04187303923488075,0.0064962958129713725,0.009623946448196393,0.013138050636811904,male_neutral
-0.008556362984894528,0.03553488642802505,-0.0284499435276095,-0.08152663236454014,0.018962295514863132,-0.0026853260111022407,female_neutral
-0.044189733206013555,0.032816033305947165,-0.06519051720911932,-0.08184700828090918,0.00782020939515154,0.029191903310324046,male_neutral
-0.08322790946545948,0.04903205157700653,0.06362848945013425,-0.04087452338779956,0.02728514955121314,0.03241248133569457,female_neutral
-0.001347501851187826,0.009438005124487833,0.01671082898974381,0.013204381391234359,0.01592025638158633,-0.0056468224616440625,male_neutral
-0.05363012306744957,-0.005013338633774938,0.0526055339518986,-0.047571442360359116,0.005827052117496912,-0.0098955534822566,female_neutral
-0.07285488608340858,-0.00515848879627423,0.08744874812317442,-0.015128165598030716,-0.003913815891063559,0.02858075894044933,male_neutral
0.023911857997642186,0.05565518075961893,0.009861856985752506,0.005184125559703774,0.020467073932731318,-0.006970660525865946,female_neutral
-0.01761185490069634,0.004904280702020414,-0.04285251215668598,-0.032268229044848114,0.017053798707576024,0.01915914588844631,male_neutral
-0.040489896890254666,0.04062859822855423,-0.04250504464871487,0.02907850962656075,0.014428301280554529,0.03576864365168149,female_neutral
-0.051497062593971986,0.03524726219356355,-0.07299695438055326,-0.05026594219607262,0.02761716778490089,-0.002959260580387249,male_neutral
-0.03631651544838512,-0.006981728512780559,0.06369763881904592,-0.06083418485572914,-0.011107850663995642,0.03324292451130226,female_neutral
-0.0536893887784055,0.03402712949300218,-0.0652090828504913,-0.0692721935217286,0.029688702008180804,0.03846784557004932,male_neutral
-0.0047217832785122205,0.01725439976785335,-0.06648699156571297,-0.021886650306962598,-0.01337597133695562,0.024671214556047056,female_neutral
0.028013540730856958,0.02970135223693407,-0.06784174545926945,-0.03727006387804639,-0.01778323121577091,-0.0005098939955103394,male_neutral
-0.007049003450980354,-0.02242500861996312,-0.011939898642083967,-0.05032089927320082,0.012076582146559899,0.011125647509768185,female_neutral
-0.0016444433794833792,0.001738825714362913,-0.09724424610107493,-0.06341926106551812,-0.011717447830922373,0.007014402525541238,male_neutral
-0.020516172530273925,-0.0034823946898652125,0.05063430320735596,0.0014310364458539363,-0.00634339976086872,0.008297641953251908,female_neutral
-0.0024348308418007734,0.016769510118493525,-0.04330356802663093,0.00860030959509924,0.005068650548168265,0.006504083409096502,male_neutral
-0.034716419182673264,-0.04318146226733576,-0.11916683067518932,0.10993450018192369,-0.03366592951060091,0.015245857345967884,female_neutral
-0.07793053756716319,-0.004309932279783515,-0.020104231177172614,-0.08340810443149027,0.016328754795023936,0.02066702808237764,male_neutral
-0.03043527084034761,0.03284539311735576,-0.03458969963429875,-0.028956015340250264,0.0008778771501281509,-0.0152030555762652,female_neutral
-0.018412371154220664,0.0024099541298239014,0.028567521648116715,0.01730404460076056,0.0016703740811925792,-0.004336383711514177,male_neutral
-0.025628044266925873,0.043616088036646995,0.01925845186663883,0.05880893207495708,0.011489858016493118,0.0013907004130393268,female_neutral
-0.04644158264750162,0.04028062456520935,0.012302576925783166,-0.03977607735596517,0.007545222140878072,0.022436099378778215,male_neutral
-0.03410576823454422,-0.01129881740887761,-0.0007747272026577437,-0.039245516567526416,0.013997923324519983,-0.03322030675495803,female_neutral
-0.006988119200486407,0.05474200182636982,0.031454057699203876,0.0007742144762122119,0.0031363131371979105,0.024105231605851686,male_neutral
-0.10093960355409207,0.032493531809895684,0.040054917799028505,0.01925354180114728,0.007230254672178319,0.035269528352248385,female_neutral
0.0005722863396720272,0.009874090335687749,0.01493883115837096,-0.03080676573314812,-0.01874059976633765,0.0074344531573883625,male_neutral
-0.05254156220182047,-0.0009058579873371632,0.025299821467132846,0.0037480967096582916,-0.01958708629277191,0.005811819856539524,female_neutral
-0.06454016811842134,0.020844125287153646,-0.0068442363669911676,-0.10298423624152094,0.01486786501299618,0.0186236353236778,male_neutral
-0.009384114684184904,0.05391905816807316,0.0825164446148318,-0.0523686239441887,0.02593727534160506,0.0015126815897522075,female_neutral
-0.005183014098503076,0.007531099420596029,-0.042609692598436916,0.02884125351514367,0.01635017257973615,-0.0015016791150918127,male_neutral
-0.0017892022748099154,0.04602086934676543,0.04338382920080431,0.008445188999005848,0.010554587647041652,0.014231409220446798,female_neutral
-0.04849311922515455,0.031123203193852558,-0.026742289373790435,-0.02356021887303114,0.008691127674189683,0.007891524919837004,male_neutral
-0.00955388618050431,0.015527331604782533,-0.028647472515054836,0.02746669400442834,-0.0017978986087749324,0.005694027598002519,female_neutral
-0.01223898912189849,0.02544041555158086,-0.04766095668672056,-0.0541217609027162,0.026882607720528258,0.010384972882391381,male_neutral
0.024807665142251127,0.0024665822310025944,-0.04050054189984054,0.024458379570343327,-0.016936381144884063,0.005676345861131926,female_neutral
-0.048630151224442864,0.012146447241031791,-0.0350376952616674,0.01577293139345276,-0.015595782900454843,-0.0008049053736345319,male_neutral
0.023987444041532104,0.01796309161342268,0.01201522023782167,-0.0538259658610062,0.010102037619655987,-0.0021918391567189617,female_neutral
0.01749478938264761,-0.02562932888866049,0.001310750598292126,-0.09047252119333546,0.023165853120487776,-0.006860833087843287,male_neutral
0.006065715052019888,-0.010438965239277826,0.055871672827346286,-0.014658036442608576,0.009275838705763047,-0.01861504100561867,female_neutral
-0.015576289188952883,0.03316208142368549,0.02078817955693794,-0.041232390931753356,0.010671183896204715,0.0012101622928737382,male_neutral
-0.023996530954048134,0.012510332007080108,0.000809961140433318,0.06824213541219838,-0.0163651470305543,-0.02272424838223341,female_neutral
-0.027181814212297307,-0.012368429502476092,0.02514980336779615,-0.10225254964971957,0.010454046270477324,0.009391855525425694,male_neutral
0.0015247427032991057,0.008957583235781493,0.07187833969202834,-0.0612562874187454,0.018226597759486374,0.01583637720126649,female_neutral
-0.026709535716038298,-0.01713188353074075,-0.05206873477375193,-0.017790567349780597,0.0011186555220207735,-0.009181919213725926,male_neutral
-0.019678476170082365,-0.021536142086453335,-0.06344896838338657,0.05536811403498192,-0.012051269700076826,-0.0003593983980714425,female_neutral
-0.026820595848214664,-0.01781152748217715,-0.06559547965069512,-0.06902299852560434,0.02872297526513591,0.0019601933838633025,male_neutral
-0.020366967522133232,0.006699818811404889,0.006476183393837673,-0.029092860887549567,0.01524679805005,0.01741546215175772,female_neutral
-0.03041017771775478,0.010913458645449601,-0.0515115891318234,-0.1085698249207397,0.021434468519286553,0.025686043281197404,male_neutral
0.016263286678087772,0.050335065400692144,0.03259063804934523,-0.08545082256531153,0.04188791829812722,-0.02490199289999522,female_neutral
0.002632290938699963,2.4507093052434015e-05,-0.010966336586700733,0.010840650415791426,0.01381124061127467,0.009956002866212576,male_neutral
0.004779677215499518,0.0013735045981332703,0.0033753903282859564,0.02589158935305146,-0.005392857176818053,0.007899959216609449,female_neutral
-0.041066951515900625,0.03775892845675437,-0.018031300917371557,-0.07336404625481646,-0.009148535788998723,-0.003717071885087802,male_neutral
-0.04165189262828655,0.03431322075293709,-0.006608105132896113,0.0021370677283681695,-0.0015821094052875554,0.002045241098547674,female_neutral
0.007283451288892315,-0.00792105305407365,-0.0016396864996123415,-0.047627966705773246,0.006858258136510898,0.0061376222219887006,male_neutral
-0.012149907798953887,0.03939714982464197,-0.06125676047221148,0.006475454880072829,-0.01736337156008443,-0.015607969607701182,female_neutral
-0.036490817427077105,0.04713942487929852,-0.06727923532758943,-0.0932007568766891,0.020813682513800273,-0.005249648640418063,male_neutral
-0.02062373388956871,0.027322997264947958,-0.01487552990800869,-0.0060681845356532794,0.0027348841149802505,0.0035050779820956484,female_neutral
-0.0388938939058705,0.03456918058632987,-0.03455662724405518,-0.11625213150868903,0.036713587045696466,0.009279737175575871,male_neutral
-0.05236383786982967,-0.021446001119347767,0.00687612674802392,0.07758087551940379,-0.028942360980938203,-0.010673901100109816,female_neutral
-0.06942028710576949,0.03559700177866361,0.02449519762636266,-0.09549164209470541,0.012483547501393868,-0.017710751013475426,male_neutral
0.008985296151814356,0.08567277468359541,0.10433055652490185,-0.0026508577286009074,0.025401185370077763,0.012906305979874546,female_neutral
0.0045162783089304935,-0.08730651962201108,-0.02804564151348241,-0.09023767660069801,0.026952468658363964,0.03625317319622019,male_neutral
0.03372627932707498,-0.027004914603332802,0.01651852395540662,-0.015030617633668837,0.017277852894880173,-0.010424917940640406,female_neutral
-0.014879873910509982,0.00752502912609294,-0.0474841686739606,0.025955965465982143,0.0029512075721951645,0.011673695591727866,male_neutral
-0.016042348122209865,0.043501576382661625,-0.01149108174511022,0.03754790471261931,-0.010565278370237994,-0.008141062101016552,female_neutral
-0.021664999533542964,-0.006672864609013242,0.013480003983861955,-0.0321698411618008,0.009052583029734211,0.018573299290282955,male_neutral
0.013782330181273924,0.006108098044417001,0.018825973816569395,0.016799499341568803,0.031770561060452694,-0.015877939959573848,female_neutral
