contrast_1,contrast_2,contrast_3,contrast_4,contrast_5,contrast_6,contrast_7,emotion
15.232703647377756,10.855910593476944,12.701258608586,13.052841444726958,15.210198288120168,14.988483422048885,17.57451621960309,male_neutral
16.551628139379964,13.890418851388944,14.258085580591619,15.279767224915496,17.133707989017786,16.902546016628946,18.975938624164826,female_neutral
14.828279407618583,9.32600702912605,12.540214285580308,13.416044493436637,16.02819297985542,15.647604336704196,16.5528016758602,male_neutral
12.459719695395293,12.215585152100445,13.074270130299741,14.406415850580068,16.077093712042213,15.014001754561523,17.612909814812397,female_neutral
15.163414190827213,9.831657158429719,13.20984383577666,13.434339916310883,15.70213265727818,15.862486619612774,18.18414174113125,male_neutral
14.40196983170647,12.486857878072934,14.39458534753638,15.326801298026332,16.353072154747494,16.342361751596382,19.234034521537748,female_neutral
15.689343072625322,9.940960558032186,13.287898449263698,14.121809930537188,16.560129461201186,17.33314265135388,18.87781400602772,male_neutral
14.342959895875415,11.30791662276415,12.701286478243242,12.611586018939228,14.16280238909948,14.236365883434924,16.753154860008056,female_neutral
15.479238716617495,11.038614066199413,14.170238166426046,15.18900808761676,16.766143697577178,16.5522092697552,17.483910431034094,male_neutral
12.738794722898135,13.965090765696761,14.506722931516613,14.988906074361784,16.768736130727582,16.22281860869352,18.759333718529522,female_neutral
15.090969558643682,9.51841399008853,13.311986153057191,13.776093487478443,15.67814009778371,16.479334016916205,18.501093931309185,male_neutral
14.44251912613167,12.560753688556119,14.871779912524337,15.552104348144722,17.688787980501427,16.258306636680295,19.643996026295383,female_neutral
17.263602720823048,11.974559927593114,13.319929379482794,14.193393524781229,15.464480100945998,17.389865331168597,19.14124152893422,male_neutral
11.32371326962637,13.881877371630376,15.35701530082774,15.632812511897717,17.145692969971847,16.18426626768791,18.57872514661094,female_neutral
16.239610711459477,8.943197814348938,12.414026669042359,14.054614287672845,15.62561751418009,15.486326908264125,17.372365113692737,male_neutral
12.177695022703332,12.662069336266594,13.63487711339382,13.750659807254731,15.971493231806514,16.52776168673127,18.67699508416161,female_neutral
17.850009828859058,10.397593003539821,13.569603863139221,13.96601398546224,17.346646145240193,15.809247299751439,20.177837817605766,male_neutral
14.490074481725078,12.118323086548951,13.746251673536461,13.584917928603955,15.57084749453778,14.787911364802033,17.123487420145285,female_neutral
15.19840690470045,9.007911668319643,12.350272509568066,13.840448460036562,15.61635789492235,16.35655485756804,17.3131991313418,male_neutral
13.454957934301211,12.873047691041485,14.460036664999539,14.847309946074663,17.22470733659666,16.99436015693433,17.805621305773332,female_neutral
15.833203687457269,10.108627002155243,13.556017133832228,15.01224770404138,17.462502579131698,16.113147700928117,19.2876946972288,male_neutral
15.786948871298511,11.77278380473025,14.51154642485726,14.494170748498073,16.842825376921162,16.13041213918628,18.719121797801932,female_neutral
12.682156618582939,8.253071535061682,11.145695192583071,12.960547157874098,15.230670623203551,14.946735856705493,15.923767258445594,male_neutral
14.726176347042802,14.29337687852869,16.045548408697485,15.924382553899125,17.888081376400056,17.284874711321716,20.990172232515654,female_neutral
16.045386419419522,10.315184332877507,12.611926597459739,13.521790289139599,15.294162162728965,14.95268169079244,18.17774262416491,male_neutral
16.020004834706672,13.997445772128163,14.150333975128706,15.372620921276798,16.99063171940917,16.607898186219085,19.242446855403784,female_neutral
15.365088931330115,9.443933614688676,12.501765521497022,13.45912623928304,16.004220148612177,16.516702105037194,16.886387766744882,male_neutral
12.008004775166668,12.1051847876203,13.032311215612113,13.804515978352612,15.573184946343307,14.208924674565742,17.26607139789572,female_neutral
15.984409961272172,10.23036040207628,13.913138348298764,13.976059592408484,15.868639432251268,16.977757693480584,18.503483888071024,male_neutral
13.287183885840557,12.601529812062914,14.433783080419117,15.100049716214581,15.640533760262237,15.445319921957925,18.939348225273896,female_neutral
15.817799900078048,10.252745212990996,13.518027024599393,15.160477039592434,16.93342538299955,18.429534053230217,18.430677731886348,male_neutral
15.706339624759108,11.548295035579187,12.82821615424175,13.614827287408152,15.666880763358163,14.859600438929945,17.311370474098975,female_neutral
16.868246882603458,10.610838960307184,14.990804842123296,14.748256078318915,16.831470720315167,16.723183659874056,17.379402150951123,male_neutral
13.515193036437344,14.392698122123148,14.868127159440014,15.282959147591818,16.72570148519034,16.488985169504314,19.33061890990899,female_neutral
15.237520672049436,9.318679871072984,12.836332430963392,13.361206297134787,16.00566324279524,16.404065567064958,18.11755886730378,male_neutral
14.879871231550396,11.83856447105041,14.377522278517867,15.207144274911318,17.543513061580004,16.35395848862105,19.924555274341735,female_neutral
16.56408257698738,11.559991281223372,13.68148563883432,14.08370295399066,15.653328712530001,17.19443910411723,18.745340241284985,male_neutral
11.970466487482915,13.616978223864605,15.713234558392001,15.306594390355697,17.46730951888922,16.15267304942204,18.573469595964024,female_neutral
15.227691520607424,9.126892912028717,12.107233994302938,13.334176522691578,15.277863769724044,15.372323563750545,16.627256841432672,male_neutral
11.884106723036123,13.45568672833903,14.271393597584948,14.7475469761245,17.217084376732622,15.610115962760872,18.568214645282563,female_neutral
16.839702758367956,10.322939119290941,12.61101328756142,13.486922298880886,16.33247118069037,15.484802282196723,18.949281567431775,male_neutral
15.105511199668047,13.961153450800543,14.156492228436862,15.375979150895391,16.99232453228898,15.969422687475896,18.518872598479277,female_neutral
15.209533355800387,9.348893722584364,12.337022654853959,14.072169763348775,15.68318288375981,15.504510355966492,16.583278955164896,male_neutral
16.5700273203135,13.754573380106413,13.139694889608677,13.687306400476547,16.25468471692534,14.567163963919272,17.27649629736059,female_neutral
14.281267348763782,9.880200755938608,12.866097271736464,14.216657604553992,16.988047148369663,15.156445421487621,17.8113468392018,male_neutral
15.332579773744204,11.372391709499933,14.027524453968187,13.955996099546123,16.525947675406798,16.046921990468757,18.26582365756822,female_neutral
14.194615197647728,9.072075511783256,11.38904626473289,13.009745215549952,15.28759765386222,14.844065774298446,16.34003527359034,male_neutral
13.578036176330778,13.945277803724641,15.5849994291834,15.736711274493482,18.762472915240814,18.019406837123565,23.800135957910477,female_neutral
15.035632091933932,9.871613770507599,11.997599082591956,13.062505812464096,14.996148503564456,15.010830082054289,17.870403177212786,male_neutral
13.686892704514616,14.000316138600233,14.047507592293963,14.832761328781187,16.828952215236548,15.805001934187333,18.929122259844437,female_neutral
14.062206689448859,9.242208257234171,12.709545315268825,13.31315841382374,16.53501796885743,16.27472037702422,16.592686736479862,male_neutral
15.520428113123337,14.660115634964697,15.965199796763768,15.908965324739269,16.695037373124226,15.515386752722904,18.42232185824521,female_neutral
15.140758049107394,9.850656480244734,12.702968268060381,14.53626266839637,16.412628519052447,16.10055095814077,17.815254415781922,male_neutral
15.905798309415902,12.63780077521298,13.82341686781906,14.960144110288473,16.117887093098886,14.979225790350688,17.579434419483885,female_neutral
15.02936097450301,9.942634312240521,13.23645020752258,13.660329006127911,15.789529279892067,16.055271641808964,18.02316564406347,male_neutral
13.504351138424152,12.238991986744695,12.878524882671694,12.576922129288192,14.927231668886527,14.505608595801629,17.630276382112683,female_neutral
14.280058122666038,11.01930573169043,13.381271866173876,14.570496677325417,15.296998875349011,15.224006500006425,17.25861556682028,male_neutral
13.452854082967026,13.048366853058868,13.729493275611333,13.846200741996094,15.18985235307012,14.527682054567915,17.26414447417833,female_neutral
15.588820255473747,9.37286749773841,12.710253970136009,13.631350870006763,17.30104281554723,16.417167901663017,18.389442710931835,male_neutral
14.170558155832895,11.35450690556414,13.456134088433384,14.268398670238962,16.513970497568057,15.390078761277168,19.518698999343094,female_neutral
14.157159259655563,9.597684756399154,11.997534025856424,13.329246396509754,15.420278075058258,15.501391391281732,17.828171586585704,male_neutral
11.223814293967967,13.25263495747366,14.414175662947892,14.696336929220942,16.509935709916736,15.116873468199982,17.101738824035245,female_neutral
15.535808128518198,8.554383738686639,11.66118378002424,12.83896832435214,14.762992229166674,14.551642987682735,16.29662154744575,male_neutral
11.799194177611385,14.58582633973545,15.165643970661876,15.652996953429039,17.08572705919174,15.665607301533145,17.974836115302608,female_neutral
17.775323630419724,10.592372860266105,12.991681527915791,13.794131754305045,16.307325575736993,15.4581298793888,18.859870006788853,male_neutral
12.269616568226068,12.990390612010685,14.218211131706067,15.51273219195082,17.196749061769868,15.55279829793161,17.761492066855666,female_neutral
14.53097326506865,9.229689642052303,11.444516975786888,13.73814205343309,15.752203556109196,15.539739556517018,16.31064607474271,male_neutral
16.877086921495117,13.916984942563667,14.61140173344173,14.868753929255947,17.6148996119908,15.793676698648804,18.101552790983977,female_neutral
14.268548596374355,9.204783465483613,11.854950355749514,13.373734131618153,16.43955469958808,14.780579497452857,17.188070095001198,male_neutral
13.976258062080314,12.378856490022628,14.31724909040408,14.171026035150007,16.325947028942636,15.21426507291938,17.914655249617983,female_neutral
14.680807131102624,9.110979750319952,11.808511019408076,13.493051859816134,15.975602746066288,16.822766198037264,17.825650263427985,male_neutral
15.806323495307238,13.291742820182765,14.64904459829874,15.055543879732252,17.752255147864933,17.232512419534192,21.13330556468835,female_neutral
15.203613987641623,10.085869495187499,13.081723823636258,13.265660169526702,15.604696079550294,15.14663519503551,17.65606569616313,male_neutral
14.70814208643941,13.834435861455104,14.133206740036742,14.735966030334271,17.480453472493373,16.111492555396413,18.60530711244888,female_neutral
14.363319557327156,9.300201760283352,12.287935384945115,13.362818391488448,16.433437655374956,16.069247592775227,16.606642157699145,male_neutral
13.050284122684443,12.70042584458143,13.624353648574155,13.735160153864737,15.225556209449646,14.161947387384693,17.096023480521936,female_neutral
14.434908726169496,10.346589980018708,13.438549173926797,14.658461013756133,16.833178286656885,16.77970021883022,18.509317725143234,male_neutral
15.4177123396857,13.623584321878639,15.043676812408671,15.807656755369617,16.721518265227786,16.087929087265234,19.329590937687616,female_neutral
16.82728025512834,10.49717317567099,13.22950538904359,13.710708637909313,16.41035373404468,16.517742747091994,19.346942047811748,male_neutral
15.064224578514754,11.831338559815748,13.116581913218187,12.486883717161788,15.455605042779364,15.388929472362808,17.545603758962546,female_neutral
15.666446932935346,11.57284427312871,13.850980668587756,14.922402586202022,16.02453183226788,15.242788672999337,17.44212316168522,male_neutral
14.336784402142252,14.354006066159402,14.787989161212215,14.679726670397812,16.196304985865996,15.063679453275483,17.652326572615454,female_neutral
16.58573303139011,9.68794780226646,13.102927743484214,14.005853030056484,16.693678766903997,17.141359368111885,19.225238039570062,male_neutral
14.475062401002875,12.043996467611114,13.777512648382093,14.700105246554655,16.612761666309467,15.495349290656184,19.2734308567511,female_neutral
15.189193687980694,9.862603689394156,12.586563093088019,12.971725680968659,15.842237254641846,15.160264039381099,17.775348086197287,male_neutral
12.073371063058223,14.228201693477752,15.211938667784976,15.342590708124659,16.57889928568505,15.439002535508198,17.68350408057299,female_neutral
16.17039011940365,9.156922794178161,12.318409683807412,13.220192237749767,15.89958575295486,15.63164555752592,17.227280185002535,male_neutral
13.311942817414584,14.187671693094485,14.394092768178497,14.523245949738712,16.404621435978118,15.750504090816472,18.33858253036383,female_neutral
17.714127274090608,10.8555518292632,13.075910978750766,13.759745441441229,16.876813182380747,16.975522322484025,19.90358235774926,male_neutral
13.10669654038745,14.721100441743614,14.994033961565425,15.36425405922329,16.764044877053518,16.172681751729993,18.701207902223373,female_neutral
15.093908594152648,9.501508414441805,11.978731333469236,14.332430765014218,16.20674870742419,15.653564683974956,17.046295172572304,male_neutral
17.104636514364202,14.569326318843396,14.948556374939608,15.62123964730745,18.348820548402074,16.222670004689675,18.78028510345126,female_neutral
14.318324973315015,10.152488041627956,12.9975978342735,13.942464787462075,17.254865066170517,15.77436150752889,18.288633020718837,male_neutral
15.25654642065134,11.508695323364778,14.682443451481959,14.133648317542264,16.65463245860363,15.519058610541837,18.74585826263023,female_neutral
13.95998811042162,9.079889471763352,11.898007206947113,13.690428354255479,15.598233159273997,17.157648629147776,18.878799027116532,male_neutral
12.769243171228222,15.243403889168134,16.514059027003142,16.387195132781944,18.54139342319113,19.702215649422765,24.976868620269755,female_neutral
15.231195106035766,10.19368752010014,12.591291510520021,13.681157178635367,15.58088677192425,14.807576358863631,17.975370822010493,male_neutral
15.107945488181185,14.00763235352506,14.262970377620231,14.891196652342279,16.8192201471972,16.019893930402738,18.73928761050758,female_neutral
15.1333343766235,9.618731190303173,12.440473294243567,13.442320302914714,15.8634860854304,15.77078539829936,17.17411544882159,male_neutral
12.406806921517807,13.991366599759306,14.68771203346341,14.945003429532477,15.87928238212272,15.338544507895273,19.08057863949215,female_neutral
19.949374235001514,10.768612415544712,13.337767662362047,14.91258639946182,17.297709636125006,17.415733823436888,19.461290113175743,male_neutral
15.780199777680984,12.942423782474966,14.22692536951921,15.203565588022114,16.43069128457288,15.759793067582006,18.922792202552007,female_neutral
16.910472902281718,10.616956906188465,13.737188134455106,14.516266894496779,16.612313912955443,16.5877426897988,19.235405798187845,male_neutral
15.845718512072287,12.830544578775937,13.878929201231347,13.124355558836205,15.321792196997603,15.00454294242788,17.922288002325743,female_neutral
14.33825728241372,10.62452397691338,14.034736413245772,14.02354624116098,16.61087251301058,15.920274012495895,17.667036487925756,male_neutral
12.620540536450772,11.657718035458565,12.695104375012255,12.799285039365115,14.657362708511375,13.752150957280165,16.198870612189925,female_neutral
14.477955020359238,9.383665203443213,13.397703385077689,13.46781401566378,16.54391646028684,16.404787569054154,18.836037458124647,male_neutral
14.260643493325118,12.398923031406431,14.391499020364723,14.627368464593513,17.01245781617105,15.780330161632142,19.78366996057234,female_neutral
14.18238087686333,9.828152054864947,11.972034724178114,12.618879389613001,14.756973743516204,15.453825757083395,17.407440032718647,male_neutral
9.955762837212717,14.58875193061351,14.449334534818428,14.294394444061815,16.817097032674738,15.150770671312225,18.47336905810336,female_neutral
16.405963739427115,9.24483035154863,12.738586173339787,13.755120975163805,16.14150993682538,15.736099962901912,17.531275254305946,male_neutral
13.37494507489295,13.815041035362436,14.554006441607243,14.186347984428618,17.0361325366164,15.870363530319482,18.36116183321142,female_neutral
18.221459046129127,11.630488687431528,13.706752830078495,15.218756892464185,17.190608547222258,16.82627957040736,21.539742913398886,male_neutral
12.8653150951522,13.849651232243575,15.17136395521839,15.34897769975996,18.22074254132438,16.95479748813219,19.03015110390713,female_neutral
15.377371963477458,10.216471427658735,12.472876741122992,14.780836941675862,15.798560068971863,15.747791271493092,18.060286730124844,male_neutral
17.09661333418779,14.627531986396573,15.362501813967508,16.77826240254478,19.336233314341033,16.90106938193453,18.91138209268154,female_neutral
15.81871789861913,10.335334288921208,13.759710873205721,13.992314204106808,17.931274315018175,16.989021411891798,18.29380087426816,male_neutral
14.900820066179193,12.222586200413069,15.450284691593149,14.527249415404587,17.007059872533112,16.345056082702694,18.375557393954846,female_neutral
15.05592596294868,9.298646741551629,12.284090096809644,13.18007898295318,15.909493946975223,15.19889530553229,16.698853212044465,male_neutral
13.086485624774891,14.807212449552413,15.702623197220802,16.45192414278387,18.972583365828957,19.991620440754968,23.87706674755472,female_neutral
15.682028626244948,10.979048411606447,12.211328049446418,13.637388892214437,15.676001079693428,15.17224362726203,18.25616930359036,male_neutral
15.523684474093134,14.081508348054838,14.376117058104802,15.110017943590055,17.277521006140407,16.50296938162793,19.032015093174877,female_neutral
14.270338048817994,9.774512394415675,12.378505261057807,13.148375325889296,15.847491904426002,16.268805861661697,17.08134478966677,male_neutral
11.661410307560248,13.16937274725603,14.72296938694665,14.810721508391525,16.273478445849456,15.117063183638894,18.609903462169186,female_neutral
16.07563964734735,10.136031988177459,12.609519267371496,13.96278296252976,16.153445558324318,15.865181726173136,18.856980436754206,male_neutral
17.69042295233417,13.64328634380652,14.958668749821163,15.749537259989328,16.954425640003404,16.571000485461543,19.94654143681526,female_neutral
16.517190946090352,10.573665626654389,14.290052843695097,14.98447100988733,17.090799549327176,17.928946005697703,19.755333208431555,male_neutral
14.590613136272587,12.035261713481388,13.110136659788681,12.455558833758094,14.945592413270816,14.919235356782876,17.74070747608397,female_neutral
15.040278982308118,10.928540474629676,13.009829744759108,14.314530444678008,15.666723369406915,15.50128323210043,17.628383854361104,male_neutral
13.38949267330321,13.281282581242936,14.08830650173315,14.087855827924784,15.824972283573585,15.30222239650299,18.06386211451626,female_neutral
16.940693109453097,10.336040595088898,13.471677911713055,13.919069650988895,16.704697062484314,16.75433438057557,18.79028573789605,male_neutral
15.219519442753347,11.518092200870496,14.132070717639893,14.802317200608252,17.69998178616974,16.150959339615483,19.59239619419604,female_neutral
15.681757151473548,10.043111015856022,12.407113258971878,13.06556942148308,14.702203063694972,16.00443843559361,17.92980637376402,male_neutral
12.210768500405072,13.114305722564874,15.117717032309184,14.743223277739773,16.696083813245256,15.464032328228262,18.509848210610723,female_neutral
15.55394311336545,8.035616252839837,11.613096649137026,12.611723294947359,15.39468541453778,14.77425401999604,16.263413052602974,male_neutral
13.504517825973217,13.962682545833559,14.529689256952295,14.860378917792426,16.977857029352375,16.163631109024593,18.973354181777854,female_neutral
21.77999269767671,11.433670569280203,14.143599347475678,15.368918987069403,17.845460619779562,17.985574667055158,21.214660596547603,male_neutral
11.480581155535369,14.335624179085773,15.413867709418959,15.815636173657545,17.072630274834268,15.563708937819946,18.447447707243537,female_neutral
14.635466948661882,9.596556360048833,11.992149551468648,13.983712939803217,16.361461882666305,16.122831071587086,17.458468238894426,male_neutral
16.57488636641176,14.346469186378442,13.417763711214647,14.570154386376075,17.354051230870315,16.16321381587164,18.08182591196074,female_neutral
16.505772273564688,10.99725005049746,13.000530685528735,14.975333755412487,18.395898021324506,15.791671856346639,20.670992706962473,male_neutral
15.049118220503567,11.402149616739171,14.092563023901441,14.33597727530725,16.661177622356306,16.0485196130419,18.40128881248313,female_neutral
12.896889054246847,8.770334918091477,10.372239055839804,12.362033078688494,15.008421635148611,14.700247368122813,15.634189315280647,male_neutral
12.159903930279306,14.278539000695949,16.62317319116125,16.623985854549503,18.778499717048998,18.803900496008453,21.080244210067413,female_neutral
14.3572236652147,10.298039419570149,11.148776560628335,13.495432097875902,15.890397224791135,14.938668896388819,17.66581950985678,male_neutral
13.757257635177647,14.105154162526382,13.800678424685525,14.881275694478084,16.662457657864675,15.563854656393021,18.07789818436259,female_neutral
14.077771732624615,9.164473680734867,11.906402671651692,13.009263226112997,15.87782691483174,15.85033115550383,16.804949687300372,male_neutral
16.134427300373375,13.005198042781954,13.491797419898298,14.311976898681353,16.227541858233625,15.734750117322715,17.87021771436214,female_neutral
16.15567098721889,10.085845135798996,13.119801743584954,14.284181306087682,16.693789900462246,16.16756548350852,18.575684689015034,male_neutral
14.620499827383634,12.786868014876234,13.782411063035207,15.308107954359468,16.821903878769895,15.498969378778636,18.452061352004637,female_neutral
16.28975445805344,10.603424326440479,13.504518634095081,14.489321730203852,17.15496066310624,17.155033987668208,19.736536371338694,male_neutral
13.787508237026314,12.553014270243397,13.251463646865128,12.71763598282397,15.065556383266053,14.638573975087079,17.736217134550888,female_neutral
16.871342862214515,13.113273192184085,17.006392557612102,16.412701213868537,17.79698526744934,17.004070975018152,19.54733004643446,male_neutral
12.804145866522287,12.721853769549382,13.423183339511334,13.16213456410877,15.007800631748337,14.463711042421641,15.892766824536334,female_neutral
15.11952069914177,9.538170135850285,12.617762290619007,13.852051701929188,16.9853775803607,16.85712470440914,19.379388068110043,male_neutral
15.613383710895182,12.220258803116156,13.088215022843432,14.43523004273889,17.152674260775868,15.543282114395303,19.706288086398324,female_neutral
16.549985509215798,10.662181205062426,13.100437629533198,13.631034722808021,16.286057375600898,16.036526700159154,18.338159161154135,male_neutral
13.259703918287457,14.82491907774512,15.846922085842673,15.515174301310358,18.07981334382978,16.333896439252186,18.85348802218545,female_neutral
15.633671869691215,8.691298625314207,11.553324854702806,12.979593541040412,15.730035992031484,15.77722967624991,17.733967398899633,male_neutral
15.151349821039409,15.340865759861847,15.809476274366974,16.160113755146813,18.069642784146527,16.566640433802785,19.126860387383232,female_neutral
17.388130668505255,12.787546010337486,14.712724532958688,15.903049593578686,18.53438908657179,17.932178079626635,22.120760077413404,male_neutral
12.660045430330449,12.583194316046784,14.546210601005258,15.30357219639411,17.929433658170186,16.593890420426945,18.77640847264113,female_neutral
14.742299934954412,8.682080616228946,11.089781671026602,13.673540376018934,15.761525346086708,15.2110341485073,16.32131907732196,male_neutral
16.412345399808395,14.43785879614002,14.10556779610758,14.850457504432129,16.987807319854642,15.856607907815805,18.642641616721512,female_neutral
16.202480119950685,11.447524324022448,14.396043320095952,15.292091097167695,17.349776592690827,16.42710558794654,19.62399850859459,male_neutral
15.407226498724224,12.401082107688444,14.273958624774526,14.164754020667559,16.820122570106946,15.77274635368766,18.437742385811827,female_neutral
