mel_1,mel_2,mel_3,mel_4,mel_5,mel_6,mel_7,mel_8,mel_9,mel_10,mel_11,mel_12,mel_13,mel_14,mel_15,mel_16,mel_17,mel_18,mel_19,mel_20,mel_21,mel_22,mel_23,mel_24,mel_25,mel_26,mel_27,mel_28,mel_29,mel_30,mel_31,mel_32,mel_33,mel_34,mel_35,mel_36,mel_37,mel_38,mel_39,mel_40,mel_41,mel_42,mel_43,mel_44,mel_45,mel_46,mel_47,mel_48,mel_49,mel_50,mel_51,mel_52,mel_53,mel_54,mel_55,mel_56,mel_57,mel_58,mel_59,mel_60,mel_61,mel_62,mel_63,mel_64,mel_65,mel_66,mel_67,mel_68,mel_69,mel_70,mel_71,mel_72,mel_73,mel_74,mel_75,mel_76,mel_77,mel_78,mel_79,mel_80,mel_81,mel_82,mel_83,mel_84,mel_85,mel_86,mel_87,mel_88,mel_89,mel_90,mel_91,mel_92,mel_93,mel_94,mel_95,mel_96,mel_97,mel_98,mel_99,mel_100,mel_101,mel_102,mel_103,mel_104,mel_105,mel_106,mel_107,mel_108,mel_109,mel_110,mel_111,mel_112,mel_113,mel_114,mel_115,mel_116,mel_117,mel_118,mel_119,mel_120,mel_121,mel_122,mel_123,mel_124,mel_125,mel_126,mel_127,mel_128,emotion
2.8414574e-05,0.00052535016,0.019407466,0.05814304,0.058428373,0.02129751,0.007105242,0.017314564,0.029425662,0.017642757,0.01784164,0.044174608,0.036381945,0.04846015,0.0169117,0.005160329,0.008726116,0.0073827826,0.008112878,0.011569194,0.007276458,0.0062532253,0.0112731205,0.010394226,0.0032449302,0.001236929,0.000449434,0.0011780837,0.002771591,0.0022887662,0.0033756725,0.0017920525,0.0011912248,0.0018883918,0.003380254,0.0028647706,0.001893901,0.002310909,0.0018552375,0.0022282475,0.00200977,0.00087964704,0.0006763358,0.0012455287,0.00045277103,0.00048088623,0.002044218,0.0011411126,0.00049250654,0.000697132,0.0007208417,0.0013771399,0.0004531311,0.0008194788,0.00028354346,0.0003249442,0.00036587485,0.0009920206,0.0008747044,0.0010179833,0.0005495068,0.00029063152,0.0002645913,0.00014681925,0.00018623327,0.00011034085,0.00014805302,0.00019237389,0.00020013553,0.00013889768,6.11066e-05,3.7492395e-05,3.413118e-05,1.9149044e-05,2.8044815e-05,4.7263024e-05,6.94327e-05,5.8353147e-05,9.1684036e-05,8.6036765e-05,6.066037e-05,5.5752294e-05,4.903258e-05,5.902097e-05,5.0230785e-05,4.24189e-05,3.8501086e-05,1.611639e-05,2.1072154e-05,3.1250278e-05,2.8595014e-05,4.6970836e-05,6.210292e-05,7.51127e-05,4.2571617e-05,2.7598939e-05,3.4495122e-05,2.8635453e-05,2.0733323e-05,1.6325326e-05,1.9617219e-05,2.7864307e-05,1.9666017e-05,1.17092e-05,9.331865e-06,8.208634e-06,9.908777e-06,8.106075e-06,7.124594e-06,4.337963e-06,2.7386523e-06,2.119288e-06,2.15033e-06,1.5423669e-06,1.3319421e-06,1.0200376e-06,7.210319e-07,4.2207984e-07,2.4565472e-07,1.8040545e-07,1.2107603e-07,9.1073844e-08,7.4189515e-08,4.064703e-08,3.0483427e-08,1.6224273e-08,6.6448957e-09,6.245139e-09,male_neutral
4.812953e-07,1.3117765e-06,2.9718926e-06,3.2788607e-06,0.00035164237,0.0076405746,0.012913103,0.0068408526,0.011860941,0.019997649,0.007085851,0.0037950736,0.007493577,0.00655657,0.0012538808,0.0002037658,0.00033979455,0.0015144366,0.0062740277,0.0121947955,0.0022293786,0.0003273598,5.9747323e-05,0.00042609812,0.0013709583,0.0011012093,0.0004445838,0.00011176576,9.9677e-05,0.00014026163,0.00050213485,0.00037651698,0.0003608009,0.00013817196,2.1395163e-05,0.00011334962,0.000528111,0.00044276039,0.00068329566,9.3765535e-05,0.00010812588,0.00020841818,7.302682e-05,7.4921474e-05,0.0002561103,0.0005907321,7.572957e-05,2.950785e-05,8.958283e-05,0.00015211002,0.0005804382,0.00015445391,2.037771e-05,1.0720891e-05,2.3013448e-05,2.2978305e-05,7.756253e-06,2.181599e-05,1.7048547e-05,3.9526323e-05,1.871056e-05,1.8648854e-05,1.9045037e-05,3.6911173e-05,2.1993035e-05,2.1748901e-05,2.6015556e-05,1.3904194e-05,1.9330459e-05,2.0452744e-05,1.2233672e-05,1.6295277e-05,1.870323e-05,2.416099e-05,2.9193376e-05,1.4484118e-05,1.8105819e-05,1.4024973e-05,1.1050411e-05,8.647472e-06,7.964584e-06,7.99254e-06,1.1250717e-05,9.592887e-06,1.07155365e-05,1.0077045e-05,2.3465984e-05,3.389293e-05,4.2416847e-05,3.8043516e-05,4.508025e-05,6.0477352e-05,5.373084e-05,6.11447e-05,5.7779613e-05,7.40816e-05,9.145901e-05,7.578607e-05,6.7182365e-05,8.1234684e-05,5.8322184e-05,2.96526e-05,4.211556e-05,4.6148427e-05,2.6658052e-05,1.6621227e-05,1.1989686e-05,1.2279701e-05,1.52198545e-05,1.7057127e-05,1.9728011e-05,1.2790997e-05,1.0971323e-05,9.740659e-06,8.340909e-06,6.4017822e-06,2.9052994e-06,1.6397437e-06,1.3752236e-06,6.505974e-07,2.6345768e-07,2.1289233e-07,2.2368722e-07,1.5367242e-07,9.08349e-08,4.950517e-08,8.3117975e-09,5.327345e-09,female_neutral
1.909667e-05,0.0022712213,0.016217098,0.018023545,0.02224833,0.010593545,0.008520231,0.0067649353,0.013506283,0.017909994,0.005542758,0.0035562282,0.00649208,0.015117114,0.026937239,0.011561868,0.004729326,0.0015250328,0.004829469,0.008201754,0.0023942494,0.0016302239,0.0030888333,0.0030365689,0.00079467264,0.00021821925,9.6608215e-05,0.00017300245,0.00031424555,0.00033857077,0.0005448185,0.0005504045,0.00032860172,0.00055413105,0.00108606,0.0007894353,0.0003683908,0.00040144488,0.00017773989,0.00025137683,0.00074849924,0.00036935622,0.00025418683,0.0003539272,0.00022604386,0.00034689545,0.00018384586,0.00035866082,0.0003136504,0.00031353548,0.0005213319,0.00018247293,5.6806643e-05,7.9211495e-05,4.762673e-05,7.562851e-05,9.613004e-05,0.00026785122,0.00019889814,0.00024558968,9.9680125e-05,5.977023e-05,3.394343e-05,2.0128777e-05,1.649488e-05,1.9664418e-05,3.0792595e-05,4.9890063e-05,7.846721e-05,0.00013611883,6.619632e-05,2.3722285e-05,6.217939e-06,3.2297405e-06,2.4347e-06,4.579833e-06,1.661368e-05,2.8050767e-05,1.9946636e-05,2.5053068e-05,1.9020941e-05,1.9023957e-05,1.3058269e-05,2.0733816e-05,3.259966e-05,2.6959176e-05,1.6459873e-05,1.0853373e-05,6.668282e-06,3.8303083e-06,2.766184e-06,3.309687e-06,5.0453777e-06,4.2234196e-06,3.0469207e-06,2.8275879e-06,2.9331234e-06,3.7419445e-06,3.6759188e-06,3.0287367e-06,4.2066827e-06,6.479803e-06,7.1800114e-06,6.665431e-06,6.3540256e-06,4.16819e-06,1.9967922e-06,1.8647979e-06,1.4669688e-06,9.713347e-07,9.564817e-07,8.2523326e-07,9.683692e-07,1.2305029e-06,8.033525e-07,3.595679e-07,2.8984329e-07,2.5692563e-07,7.811615e-08,4.1282355e-08,3.12631e-08,2.7508472e-08,1.7553013e-08,9.85644e-09,8.679012e-09,7.09598e-09,5.671898e-09,5.3649116e-09,male_neutral
1.618089e-05,3.655755e-05,4.0781215e-05,0.000116662115,0.0063282335,0.044255927,0.14123395,0.10972011,0.04074659,0.01614726,0.0076783323,0.009455654,0.019236444,0.018965267,0.01110363,0.016195407,0.064582564,0.015593984,0.0124263335,0.01988746,0.011801783,0.0148593355,0.0054367357,0.000811409,0.00067537447,0.007131875,0.008636239,0.0049352073,0.010986315,0.008464508,0.004780663,0.0030175713,0.008351387,0.005216597,0.019071547,0.017478889,0.0057044537,0.0025778073,0.0016458732,0.0024851232,0.012875528,0.0046596294,0.0022098243,0.0015446389,0.0016513931,0.003721001,0.0024035268,0.002219585,0.00035598202,0.0010473316,0.0038691384,0.0009853363,0.00011544039,0.00025868666,0.00031345163,9.641482e-05,5.3999604e-05,7.0716196e-05,0.00021289797,0.0001702013,9.0866924e-05,0.00021624051,0.00014271647,0.00021029855,0.00041564228,0.00021869777,0.0004217708,0.0003061663,0.000106512234,8.865145e-05,7.015549e-05,5.193454e-05,6.204839e-05,5.4125852e-05,4.7109832e-05,6.498219e-05,6.341787e-05,4.6773428e-05,3.6595695e-05,3.5557474e-05,2.7094908e-05,2.6955237e-05,3.0007817e-05,3.3987977e-05,2.8523398e-05,3.302901e-05,1.7907485e-05,2.6351114e-05,3.123363e-05,2.889116e-05,1.5515256e-05,8.530146e-06,3.743976e-05,0.00010982679,8.5937296e-05,4.967317e-05,1.5380705e-05,1.1574572e-05,1.4943219e-05,8.658883e-06,9.077378e-06,1.162013e-05,1.824922e-05,2.7047861e-05,2.3139399e-05,1.3426244e-05,1.3552136e-05,9.1275115e-06,7.919785e-06,8.58402e-06,6.5612894e-06,3.785467e-06,3.9712936e-06,2.058938e-06,1.8174212e-06,1.4304601e-06,1.2322142e-06,7.4013195e-07,5.130199e-07,3.3068562e-07,2.7301962e-07,2.1100718e-07,1.4483678e-07,9.0455806e-08,4.7574883e-08,2.1243851e-08,6.933329e-09,6.15135e-09,female_neutral
1.7589558e-05,0.0018491045,0.016290976,0.02672247,0.014803048,0.007048527,0.017435892,0.04669724,0.0576737,0.009585479,0.0062979646,0.024722172,0.057210397,0.043178774,0.011038065,0.009387788,0.006559437,0.006581321,0.009112376,0.015097443,0.009464664,0.011445757,0.0155363325,0.016231678,0.012664886,0.009885325,0.0061451797,0.0052892617,0.0032388414,0.0029121144,0.004341824,0.0063886507,0.0041366573,0.0013555544,0.002467619,0.0062071257,0.003388025,0.0012195628,0.0013199601,0.0010160183,0.0004948802,0.0014367438,0.002367881,0.0010054555,0.0004992585,0.0009995785,0.0004969124,0.0014815283,0.0016350538,0.0006136224,0.00040565725,0.0008479022,0.0009522199,0.00041063112,0.0003294184,0.0003306795,0.00031221515,0.00055227504,0.00082669535,0.00057311164,0.00054772536,0.0005709212,0.0001568675,0.00012300532,0.00012123089,9.970228e-05,0.00012774392,0.00012432622,0.00017103406,0.00012770317,8.1436876e-05,3.1387084e-05,2.4785617e-05,3.7026773e-05,3.9734627e-05,3.6795285e-05,4.5830162e-05,9.216382e-05,7.883252e-05,6.0417406e-05,0.00014039947,0.00013454273,0.00019039454,0.00025440034,0.0002978099,0.0002012425,0.000106415624,6.0826398e-05,3.4672696e-05,5.635834e-05,4.796946e-05,4.4940778e-05,4.8732603e-05,3.442536e-05,2.454146e-05,1.7917875e-05,3.9102753e-05,5.569273e-05,3.8494763e-05,1.8991399e-05,1.4630111e-05,2.3464765e-05,2.7348266e-05,3.9257306e-05,3.0334328e-05,1.740879e-05,1.2304313e-05,1.5466678e-05,1.3462097e-05,7.872611e-06,5.8407363e-06,6.3427697e-06,7.662112e-06,5.7915554e-06,5.1324328e-06,3.9878373e-06,2.4304343e-06,1.934909e-06,1.4271135e-06,6.805979e-07,4.4861423e-07,4.6362825e-07,4.2324916e-07,2.1116537e-07,1.790018e-07,6.171878e-08,9.067124e-09,5.9231233e-09,male_neutral
1.3740293e-05,2.3332903e-05,1.2828097e-05,1.1857758e-05,0.00091091206,0.021088954,0.049659796,0.03548545,0.020723782,0.036018018,0.024579689,0.02120512,0.04970387,0.027084896,0.020265723,0.01425806,0.0033602447,0.00472724,0.03222852,0.039789736,0.010680688,0.0056092087,0.0038516787,0.0008825578,0.0031107718,0.008814894,0.0045088753,0.0011599795,0.00072902953,0.00636905,0.007293753,0.003084593,0.0020180899,0.0005532101,0.00018447582,0.0008343139,0.013501018,0.008205122,0.0012306516,0.00034058976,0.0001939648,0.0018259367,0.0056598866,0.0017365679,0.0006710375,0.001962316,0.0020292865,0.0015356626,0.00048757766,0.00054495764,0.0013826811,0.00080419733,0.0004741267,0.00033620012,0.00023326103,0.000110631874,7.05853e-05,9.664919e-05,0.000106974585,0.000102423575,8.2791455e-05,0.00017727568,0.00042417416,0.00023853396,0.00020824364,0.00035350243,0.00053190294,0.00016271725,0.00015262899,9.7130716e-05,6.042702e-05,8.251099e-05,3.5881112e-05,3.890631e-05,7.74303e-05,8.526821e-05,0.00013724524,0.00015243533,0.00013442723,0.00010117363,0.00010933082,7.3074836e-05,8.699013e-05,0.00013998098,8.3576786e-05,9.321866e-05,5.6305842e-05,3.039223e-05,1.8727176e-05,1.1191133e-05,1.7797216e-05,3.13883e-05,2.8880468e-05,1.1946421e-05,1.0313653e-05,1.3386895e-05,1.3966056e-05,2.873475e-05,7.686497e-05,5.623963e-05,2.943302e-05,6.5432755e-06,4.751211e-06,4.2780466e-06,5.169128e-06,2.7315566e-06,1.3457343e-06,1.4490315e-06,1.9876672e-06,1.7415053e-06,2.014419e-06,1.6975697e-06,1.0592448e-06,8.8114905e-07,9.028748e-07,7.339442e-07,9.139884e-07,5.5805265e-07,5.483087e-07,4.5621059e-07,3.528007e-07,2.3269425e-07,1.644075e-07,1.3835752e-07,1.1391438e-07,5.2503726e-08,1.0483354e-08,6.4551813e-09,female_neutral
4.1707553e-05,0.0002859927,0.0034194519,0.003023627,0.000618046,0.0014462029,0.0038559865,0.0024360046,0.00053676614,0.00076338503,0.0020721857,0.0012775076,0.0005853261,0.0012106076,0.0027426945,0.0011526627,0.0003638901,0.00033961076,0.0004077673,0.0006115949,0.00047370812,0.00025552072,0.00019478479,0.00054569315,0.0006488106,0.00019376994,0.00011502418,0.00024131003,0.0001013022,2.9413417e-05,0.00024872585,0.00032483417,7.8996585e-05,3.609589e-05,3.348421e-05,2.9774745e-05,2.6397553e-05,1.1609937e-05,9.832058e-06,7.837333e-06,1.4195748e-05,3.5532412e-05,2.3362725e-05,1.310463e-05,9.940016e-06,1.3465616e-05,1.9050889e-05,9.436622e-06,2.1167523e-05,1.2175326e-05,4.2876363e-05,2.1298942e-05,2.630864e-05,1.8293784e-05,1.7836803e-05,1.2232973e-05,8.748269e-06,1.736307e-05,2.6392356e-05,2.529037e-05,1.8667075e-05,1.4002564e-05,4.9442756e-06,4.8518814e-06,2.9004343e-06,2.0802743e-06,2.3333848e-06,2.6479004e-06,8.789741e-06,8.64947e-06,5.3815374e-06,4.4350136e-06,1.0540456e-05,2.0750856e-05,2.07008e-05,1.0240885e-05,1.1782789e-05,1.4324877e-05,1.0629643e-05,1.0900466e-05,1.673703e-05,2.8096489e-05,3.0926793e-05,2.6506726e-05,1.8908113e-05,1.0370971e-05,3.7905975e-06,1.50811e-06,8.451109e-07,8.8752313e-07,9.486343e-07,9.3517303e-07,4.908076e-07,4.499042e-07,4.0418448e-07,2.7918995e-07,7.3734304e-07,1.224823e-06,9.773257e-07,6.2237496e-07,5.302953e-07,4.7082008e-07,2.2484629e-07,1.6291595e-07,1.3063422e-07,1.1654159e-07,6.95563e-08,4.2580492e-08,3.829891e-08,3.5499625e-08,3.4145128e-08,2.5690971e-08,2.7344612e-08,3.8004806e-08,3.6917367e-08,2.4851541e-08,1.6737404e-08,1.3926825e-08,1.25014745e-08,9.863157e-09,9.806576e-09,8.457904e-09,9.1526315e-09,9.684697e-09,8.721253e-09,7.027121e-09,6.518096e-09,6.5976553e-09,male_neutral
0.00038208772,2.8062996e-06,7.0788576e-07,1.3031215e-05,0.0008481598,0.0052843248,0.005885876,0.005500193,0.0013808968,2.9135963e-05,0.00040868326,0.0024494345,0.0022324207,0.0006238918,0.0037023441,0.0074249287,0.0025058296,0.0017978153,0.0014080696,0.0004430574,6.308472e-05,5.1721927e-05,0.000347323,0.0005203406,0.00029522955,0.00013501129,7.441145e-05,2.9546467e-05,1.8036466e-05,3.0660947e-05,0.000116967094,9.9093464e-05,3.4291133e-05,1.474174e-05,3.9411243e-06,8.132484e-06,2.42158e-05,3.1952823e-05,1.4650667e-05,7.731392e-06,2.1471238e-05,3.2578282e-05,4.4737935e-05,4.397314e-05,2.2252994e-05,2.806457e-05,3.63648e-05,6.3793006e-05,6.466161e-05,2.9215067e-05,1.9935838e-05,1.5932192e-05,1.4845107e-05,7.729717e-06,9.1191205e-06,1.1094278e-05,1.2783029e-05,1.5865313e-05,1.36041945e-05,3.134225e-05,1.2856934e-05,1.3571807e-05,1.0451785e-05,1.0713093e-05,1.47928795e-05,1.6116166e-05,1.1977956e-05,8.335263e-06,7.5601793e-06,6.669949e-06,7.3787473e-06,1.3777858e-05,1.0243475e-05,1.3234133e-05,8.3601735e-06,3.900944e-06,2.5370152e-06,5.925942e-06,5.6289173e-06,7.64376e-06,1.3339582e-05,2.3300157e-05,2.9114455e-05,1.7563354e-05,1.842119e-05,1.2132925e-05,9.524865e-06,6.9203415e-06,9.587132e-06,9.250481e-06,1.0386795e-05,1.4738823e-05,1.6122964e-05,1.2055777e-05,1.5938487e-05,1.575048e-05,7.5103353e-06,8.5211905e-06,2.39692e-05,2.523349e-05,2.3518527e-05,1.8518622e-05,1.2842466e-05,6.2460795e-06,3.848641e-06,2.2640172e-06,1.1793882e-06,8.5131586e-07,6.071724e-07,5.0848547e-07,4.5144625e-07,3.3940947e-07,2.8626823e-07,1.5454253e-07,9.445863e-08,1.0802068e-07,1.4402062e-07,8.807639e-08,6.3350974e-08,5.9510597e-08,5.785824e-08,6.1788604e-08,4.7102446e-08,2.836885e-08,1.6906576e-08,1.0307046e-08,6.95007e-09,6.94435e-09,female_neutral
4.077707e-05,0.0021583128,0.009748374,0.005785163,0.0023052827,0.0034398811,0.0066341823,0.005528717,0.0022352359,0.0028098943,0.0046284017,0.0058511696,0.0052759186,0.005195995,0.0051865033,0.00647714,0.0052162874,0.0032555012,0.003969786,0.008104526,0.009005852,0.0053415806,0.0048252945,0.00989919,0.006861265,0.0021766247,0.0034177534,0.0019097417,0.00026984478,0.00031375978,0.0006608545,0.0008967571,0.0020182843,0.0028451597,0.0008616198,0.0003824672,0.00078295934,0.0009164286,0.00070510467,0.0002567269,0.0003526117,0.00013950159,0.00036527243,0.0002550746,0.0003661742,0.00037170277,0.00033212465,0.0003245199,0.00023341294,0.00031279156,0.0003136603,0.0001834403,0.0001946589,0.00016522533,0.00010170604,0.00014075986,0.0001798661,0.00019124783,0.00017337798,0.00012039061,5.559718e-05,1.727086e-05,1.0163301e-05,8.669968e-06,5.479649e-06,6.665882e-06,4.3672685e-06,1.0192574e-05,1.643516e-05,2.6874284e-05,2.6816884e-05,1.6971126e-05,2.1261267e-05,1.5418673e-05,1.6951235e-05,1.1441027e-05,1.1721968e-05,1.0367013e-05,7.1484924e-06,2.231345e-06,3.4187624e-06,6.780257e-06,5.220537e-06,9.568866e-06,1.4640821e-05,1.728686e-05,1.9823876e-05,1.18881335e-05,7.7609275e-06,1.4971166e-06,1.3857584e-06,2.8146499e-06,7.696842e-06,5.7988423e-06,3.990025e-06,2.8540874e-06,7.9992225e-07,9.2306055e-07,4.164962e-06,5.0191657e-06,9.349372e-06,9.629014e-06,5.622344e-06,5.7554794e-06,4.336356e-06,4.2202023e-06,3.1925615e-06,9.4563137e-07,7.3088336e-07,1.2493273e-06,7.836839e-07,4.4901103e-07,4.4335238e-07,5.273842e-07,2.9439929e-07,3.1720455e-07,1.7695847e-07,9.0624475e-08,5.8515216e-08,5.511173e-08,3.2715302e-08,2.3362714e-08,1.4798789e-08,1.33693e-08,1.0683655e-08,7.561521e-09,6.3955046e-09,6.1451044e-09,male_neutral
8.590769e-05,2.5906367e-05,2.0968719e-05,8.926987e-05,0.0039763525,0.030126134,0.034911226,0.011405574,0.0011088874,0.00064607395,0.00448729,0.015742993,0.013194552,0.004822135,0.0014603108,0.0006535856,0.0009779178,0.0017474428,0.0023065705,0.0036689106,0.0011634072,0.00083462504,0.0014560344,0.0030939034,0.0012553866,0.0025814634,0.0023520414,0.00044588995,0.00021584937,0.0006169474,0.00043213586,0.001675706,0.004038631,0.0013813761,0.00051793066,0.00041330833,0.00021179844,0.00090016087,0.00085037295,0.00018751604,9.0904694e-05,0.00010701979,0.0008780373,0.00062210654,0.0002158848,0.00029366865,0.00032904302,0.00023624921,7.769092e-05,3.754058e-05,0.0001295232,3.9412516e-05,1.2472194e-05,2.1735614e-05,1.6267451e-05,9.038411e-06,1.0267899e-05,6.400631e-06,8.3808645e-06,9.436098e-06,9.350135e-06,1.6062646e-05,1.6677908e-05,2.7216298e-05,4.354316e-05,5.6244382e-05,4.6306384e-05,2.487074e-05,2.0858923e-05,2.8803586e-05,2.1686246e-05,2.1132884e-05,2.3863304e-05,2.5646304e-05,1.7720047e-05,1.021486e-05,8.615019e-06,6.675212e-06,1.2584516e-05,2.2278244e-05,1.8698205e-05,3.112123e-05,3.461056e-05,2.1450169e-05,1.5787044e-05,3.0027231e-05,2.080342e-05,2.1263515e-05,1.8355608e-05,1.4409979e-05,1.6617512e-05,1.665252e-05,8.903484e-06,5.418622e-06,3.3998585e-06,1.3895403e-06,1.839755e-06,3.812473e-06,4.1508574e-06,2.9904284e-06,2.5259883e-06,3.4726982e-06,4.2635693e-06,4.6421446e-06,4.19509e-06,4.3640916e-06,2.826085e-06,3.2655705e-06,3.673505e-06,2.6374103e-06,2.0423354e-06,2.0262335e-06,1.7092691e-06,1.345087e-06,1.3991687e-06,1.2941798e-06,7.377188e-07,4.0137905e-07,2.2849221e-07,1.6122301e-07,1.5926753e-07,1.1197428e-07,6.809101e-08,4.8127976e-08,2.6059457e-08,1.5855425e-08,8.064161e-09,7.470882e-09,female_neutral
0.00010222549,0.0037405293,0.012689049,0.0054053203,0.0020683573,0.0057193073,0.010819893,0.0058719516,0.001300443,0.00340897,0.010271878,0.006206164,0.0029737484,0.0030177417,0.002918915,0.0012274656,0.00042394284,0.00041325847,0.0007891928,0.00052589073,0.00013922273,0.00015032681,0.00012245489,9.581059e-05,0.00013428119,0.00010872062,4.8176815e-05,4.2972133e-05,3.9503968e-05,3.1227926e-05,5.9354425e-05,0.000120988894,5.5097033e-05,3.4143544e-05,5.3966363e-05,5.718266e-05,6.0810686e-05,2.6672682e-05,1.04271485e-05,1.3070743e-05,3.4260695e-05,5.0104165e-05,2.0063717e-05,0.00019900047,0.0002602886,7.406444e-05,0.000176041,8.039211e-05,7.80125e-05,7.857684e-05,9.3389965e-05,7.2691866e-05,0.00016539237,0.0002007856,0.00015598303,5.1154722e-05,5.664007e-05,3.0041334e-05,2.414803e-05,1.895487e-05,1.3471428e-05,1.3501273e-05,2.2630325e-05,3.0167008e-05,4.80889e-05,4.4691613e-05,2.003784e-05,1.6624988e-05,1.2577287e-05,8.771473e-06,5.388493e-06,5.222979e-06,1.3145571e-05,1.5205007e-05,2.0054158e-05,2.7409431e-05,7.676168e-05,4.8791328e-05,6.0586135e-05,3.9290062e-05,4.0250892e-05,1.9269293e-05,7.514638e-06,3.8553635e-06,3.0736464e-06,3.0220228e-06,4.293934e-06,5.3714775e-06,5.5903483e-06,7.97873e-06,7.3985516e-06,6.74717e-06,4.37992e-06,2.8352972e-06,2.9343778e-06,5.6974695e-06,1.1070428e-05,1.856498e-05,1.4922493e-05,1.6284008e-05,1.7091705e-05,1.313173e-05,5.712621e-06,4.140339e-06,3.0061628e-06,4.114009e-06,5.1731618e-06,2.5237657e-06,1.1717945e-06,4.1824472e-07,4.9940473e-07,5.9333587e-07,3.3699797e-07,2.0635164e-07,1.8665327e-07,1.4303782e-07,1.197903e-07,8.1671566e-08,3.593669e-08,4.2526793e-08,3.384103e-08,1.869442e-08,1.3271136e-08,9.520754e-09,8.10624e-09,6.776202e-09,6.4274035e-09,6.1316077e-09,male_neutral
9.9741934e-05,0.0002750689,0.00026677543,0.0016782058,0.09305323,0.47392797,0.32750177,0.21652159,0.095828004,0.010938337,0.118354246,0.39849326,0.25292876,0.071718715,0.045844175,0.17113242,0.21761334,0.215504,0.12837783,0.0715473,0.017597474,0.015345566,0.048578456,0.047615316,0.041712094,0.122425735,0.045218322,0.014312317,0.013281469,0.010732042,0.008780506,0.03713328,0.032591533,0.007515661,0.005280657,0.007683288,0.015023662,0.050983723,0.01779647,0.006385561,0.0021113656,0.0026103472,0.003523811,0.0023350264,0.0024389767,0.003048046,0.0037107742,0.0028038523,0.002426244,0.0052546347,0.00312576,0.0024168978,0.0039889016,0.009723335,0.003705079,0.0015126567,0.0021030013,0.0009113369,0.00068381865,0.00053993834,0.0011827641,0.0012747523,0.00048662044,0.00063979905,0.00026621026,0.00038100965,0.0003228597,0.0005313383,0.00083457195,0.0012030847,0.0015608933,0.00095817534,0.0015121514,0.0010504432,0.00041606673,0.0005318455,0.00042266244,0.00023671814,0.00032012354,0.0002323928,0.00032411158,0.00038282495,0.0004165619,0.0005364106,0.00032555315,0.0003112089,0.00014822865,7.7532175e-05,5.1896048e-05,9.339082e-05,7.463516e-05,0.00010247631,9.627865e-05,7.8957535e-05,5.6767407e-05,2.553209e-05,6.681182e-05,0.000121387144,0.00012420939,0.00012843602,0.00015683171,9.7940625e-05,0.00011853021,0.00016061364,0.0002063774,0.0001555146,0.000112796115,7.143323e-05,5.2287436e-05,3.5417943e-05,4.1395655e-05,2.791627e-05,2.026652e-05,2.15691e-05,1.4366512e-05,8.204962e-06,5.4309767e-06,3.5503133e-06,2.557017e-06,2.5095333e-06,2.2286986e-06,1.6253766e-06,1.2280944e-06,8.874987e-07,7.139825e-07,3.7007638e-07,3.5112926e-08,1.2633013e-08,female_neutral
0.00015575017,0.005071747,0.020252936,0.008947635,0.0051106247,0.010624692,0.010184173,0.0076314816,0.0030472495,0.0012381356,0.0023485175,0.0031968888,0.0018963022,0.001227241,0.0017958538,0.0010887985,0.0003650348,0.00039826086,0.00046888794,0.00062356424,0.00047808382,0.0005610688,0.0005644409,0.0007852341,0.00065222214,0.0006364495,0.0006429529,0.0005467695,0.00020492548,0.00015419153,0.0002159143,0.00015000983,0.00046377679,0.000557069,0.00021229543,0.00019694652,7.244328e-05,6.291079e-05,0.00010454372,8.74239e-05,0.00013873835,7.832748e-05,8.543027e-05,9.0685084e-05,9.1865455e-05,5.345753e-05,5.153667e-05,3.179399e-05,2.882229e-05,2.9135364e-05,1.13482565e-05,1.9010946e-05,3.460235e-05,1.221003e-05,1.1950687e-05,2.5722798e-05,2.4495579e-05,2.9656614e-05,4.22699e-05,4.3578635e-05,4.9035112e-05,4.2108542e-05,3.594998e-05,2.4219864e-05,2.7619742e-05,6.846215e-05,9.335653e-05,0.000101264115,8.727238e-05,5.9943748e-05,3.5657387e-05,1.430167e-05,7.306787e-06,1.387392e-05,2.5471456e-05,4.007167e-05,2.0777832e-05,3.123499e-05,4.9618957e-05,3.1160875e-05,2.8940522e-05,5.5698165e-05,4.2157066e-05,2.8371618e-05,2.3544057e-05,3.2137985e-05,1.7908653e-05,1.4586746e-05,1.563664e-05,1.2212607e-05,1.5680414e-05,1.71819e-05,1.4490576e-05,8.247484e-06,4.145971e-06,4.178978e-06,4.9125715e-06,1.0195009e-05,8.410858e-06,6.582726e-06,9.309311e-06,1.38515325e-05,1.4802476e-05,8.553812e-06,6.080018e-06,5.223864e-06,3.2561722e-06,2.9149585e-06,3.3224378e-06,1.9292631e-06,1.1870951e-06,8.1172965e-07,5.092475e-07,3.7681937e-07,2.1033252e-07,1.9390609e-07,1.9183142e-07,9.743915e-08,1.2907392e-07,1.510624e-07,8.251411e-08,9.043051e-08,6.505428e-08,5.8788267e-08,4.157531e-08,3.036473e-08,9.955714e-09,7.688656e-09,male_neutral
